production_id,product_id,production_date,line_id,qty_produced,shift,machine_id,operator_id,status
PRD-006660,FP-002,2022-01-29,Line-C,28,Morning,MCH-12,OPR-013,Scrapped
PRD-006661,FP-002,2022-06-18,Line-D,29,Afternoon,MCH-05,OPR-051,Scrapped
PRD-006662,FP-005,2023-06-22,Line-A,17,Morning,MCH-04,OPR-055,Partial
PRD-006663,FP-010,2022-05-27,Line-C,20,Afternoon,MCH-03,OPR-005,Completed
PRD-006664,FP-003,2024-11-07,Line-B,24,Morning,MCH-07,OPR-026,Partial
PRD-006665,FP-008,2022-01-18,Line-C,14,Night,MCH-11,OPR-049,Scrapped
PRD-006666,FP-010,2023-05-15,Line-B,6,Afternoon,MCH-04,OPR-012,Completed
PRD-006667,FP-002,2023-10-19,Line-B,24,Afternoon,MCH-04,OPR-028,Completed
PRD-006668,FP-004,2024-01-13,Line-D,30,Night,MCH-15,OPR-017,Scrapped
PRD-006669,FP-008,2024-07-28,Line-D,18,Afternoon,MCH-12,OPR-045,Completed
PRD-006670,FP-004,2024-12-05,Line-D,14,Night,MCH-04,OPR-007,Scrapped
PRD-006671,FP-007,2022-11-01,Line-B,22,Night,MCH-01,OPR-010,Completed
PRD-006672,FP-007,2023-03-01,Line-B,13,Morning,MCH-01,OPR-051,Completed
PRD-006673,FP-009,2022-05-17,Line-D,22,Morning,MCH-08,OPR-044,Completed
PRD-006674,FP-003,2023-11-27,Line-A,16,Morning,MCH-13,OPR-041,Partial
PRD-006675,FP-006,2024-12-23,Line-C,36,Afternoon,MCH-01,OPR-044,Completed
PRD-006676,FP-001,2022-12-15,Line-A,35,Morning,MCH-07,OPR-015,Completed
PRD-006677,FP-009,2024-07-26,Line-C,24,Morning,MCH-09,OPR-023,Completed
PRD-006678,FP-002,2022-08-11,Line-C,8,Afternoon,MCH-02,OPR-035,Completed
PRD-006679,FP-008,2022-05-09,Line-B,23,Afternoon,MCH-03,OPR-058,Completed
PRD-006680,FP-004,2024-09-20,Line-A,17,Morning,MCH-10,OPR-030,Completed
PRD-006681,FP-003,2022-01-02,Line-D,3,Morning,MCH-05,OPR-031,Completed
PRD-006682,FP-005,2022-01-06,Line-C,14,Night,MCH-01,OPR-050,Completed
PRD-006683,FP-010,2022-07-22,Line-D,9,Night,MCH-09,OPR-046,Partial
PRD-006684,FP-009,2022-04-15,Line-A,2,Afternoon,MCH-11,OPR-025,Completed
PRD-006685,FP-005,2022-01-25,Line-B,10,Night,MCH-12,OPR-013,Completed
PRD-006686,FP-001,2023-03-25,Line-A,21,Afternoon,MCH-06,OPR-026,Partial
PRD-006687,FP-010,2024-09-12,Line-B,3,Night,MCH-07,OPR-015,Partial
PRD-006688,FP-004,2022-01-06,Line-D,11,Afternoon,MCH-05,OPR-035,Completed
PRD-006689,FP-010,2023-04-06,Line-D,4,Afternoon,MCH-04,OPR-058,Completed
PRD-006690,FP-001,2022-03-10,Line-D,29,Night,MCH-08,OPR-006,Partial
PRD-006691,FP-002,2023-02-07,Line-A,5,Night,MCH-01,OPR-029,Completed
PRD-006692,FP-001,2022-01-29,Line-C,12,Night,MCH-10,OPR-057,Scrapped
PRD-006693,FP-009,2023-12-24,Line-A,17,Afternoon,MCH-10,OPR-009,Partial
PRD-006694,FP-009,2022-08-03,Line-A,3,Afternoon,MCH-09,OPR-043,Completed
PRD-006695,FP-002,2023-08-23,Line-A,22,Night,MCH-13,OPR-039,Completed
PRD-006696,FP-009,2022-05-02,Line-C,30,Night,MCH-05,OPR-045,Scrapped
PRD-006697,FP-005,2022-04-06,Line-A,18,Afternoon,MCH-09,OPR-038,Scrapped
PRD-006698,FP-005,2024-12-11,Line-D,13,Morning,MCH-07,OPR-049,Completed
PRD-006699,FP-009,2024-01-23,Line-A,18,Morning,MCH-14,OPR-044,Scrapped
PRD-006700,FP-010,2024-07-14,Line-D,15,Morning,MCH-04,OPR-058,Completed
PRD-006701,FP-006,2022-05-22,Line-C,7,Night,MCH-08,OPR-054,Completed
PRD-006702,FP-008,2022-09-26,Line-D,25,Afternoon,MCH-15,OPR-057,Scrapped
PRD-006703,FP-001,2024-01-21,Line-D,11,Night,MCH-01,OPR-060,Completed
PRD-006704,FP-007,2023-07-17,Line-B,25,Morning,MCH-11,OPR-009,Partial
PRD-006705,FP-001,2024-07-10,Line-C,19,Afternoon,MCH-04,OPR-004,Completed
PRD-006706,FP-008,2024-11-29,Line-C,20,Night,MCH-11,OPR-024,Completed
PRD-006707,FP-008,2024-07-31,Line-D,6,Afternoon,MCH-10,OPR-008,Partial
PRD-006708,FP-003,2022-09-10,Line-D,28,Night,MCH-01,OPR-044,Completed
PRD-006709,FP-006,2022-05-15,Line-D,6,Night,MCH-12,OPR-052,Completed
PRD-006710,FP-005,2023-05-03,Line-D,21,Morning,MCH-11,OPR-022,Completed
PRD-006711,FP-005,2022-02-10,Line-C,24,Night,MCH-09,OPR-034,Completed
PRD-006712,FP-002,2022-08-10,Line-D,29,Morning,MCH-06,OPR-045,Completed
PRD-006713,FP-005,2024-05-27,Line-A,9,Morning,MCH-08,OPR-056,Completed
PRD-006714,FP-008,2023-01-13,Line-B,15,Night,MCH-08,OPR-045,Scrapped
PRD-006715,FP-008,2023-07-08,Line-C,16,Afternoon,MCH-02,OPR-036,Completed
PRD-006716,FP-003,2023-05-25,Line-C,28,Morning,MCH-07,OPR-053,Completed
PRD-006717,FP-008,2022-01-17,Line-C,17,Morning,MCH-04,OPR-049,Partial
PRD-006718,FP-009,2023-05-28,Line-D,13,Morning,MCH-15,OPR-029,Completed
PRD-006719,FP-004,2024-06-09,Line-A,9,Morning,MCH-02,OPR-055,Partial
PRD-006720,FP-009,2022-08-07,Line-C,18,Afternoon,MCH-05,OPR-024,Completed
PRD-006721,FP-007,2023-02-18,Line-D,19,Morning,MCH-13,OPR-041,Partial
PRD-006722,FP-002,2024-09-06,Line-B,23,Night,MCH-01,OPR-022,Completed
PRD-006723,FP-002,2024-09-15,Line-A,22,Afternoon,MCH-02,OPR-042,Completed
PRD-006724,FP-009,2022-04-23,Line-C,11,Night,MCH-01,OPR-018,Scrapped
PRD-006725,FP-007,2022-02-07,Line-B,2,Morning,MCH-02,OPR-047,Completed
PRD-006726,FP-004,2024-01-18,Line-B,19,Afternoon,MCH-01,OPR-001,Scrapped
PRD-006727,FP-010,2024-03-02,Line-A,7,Night,MCH-01,OPR-019,Partial
PRD-006728,FP-007,2022-02-14,Line-A,21,Night,MCH-02,OPR-051,Scrapped
PRD-006729,FP-003,2023-03-17,Line-B,14,Morning,MCH-12,OPR-028,Scrapped
PRD-006730,FP-008,2023-03-10,Line-C,4,Afternoon,MCH-11,OPR-024,Scrapped
PRD-006731,FP-009,2023-12-01,Line-A,24,Morning,MCH-06,OPR-045,Partial
PRD-006732,FP-003,2022-03-14,Line-C,2,Morning,MCH-11,OPR-041,Scrapped
PRD-006733,FP-001,2023-03-07,Line-A,22,Morning,MCH-04,OPR-014,Completed
PRD-006734,FP-004,2024-04-25,Line-D,29,Night,MCH-15,OPR-036,Completed
PRD-006735,FP-008,2023-06-17,Line-B,21,Morning,MCH-13,OPR-041,Completed
PRD-006736,FP-003,2023-08-20,Line-B,21,Night,MCH-01,OPR-060,Completed
PRD-006737,FP-006,2024-03-23,Line-C,8,Night,MCH-06,OPR-060,Completed
PRD-006738,FP-008,2022-08-19,Line-B,27,Afternoon,MCH-09,OPR-012,Completed
PRD-006739,FP-003,2024-08-29,Line-B,18,Morning,MCH-07,OPR-060,Completed
PRD-006740,FP-008,2023-03-11,Line-D,21,Night,MCH-03,OPR-024,Completed
PRD-006741,FP-002,2022-11-01,Line-B,6,Night,MCH-11,OPR-060,Partial
PRD-006742,FP-003,2023-04-08,Line-B,3,Afternoon,MCH-06,OPR-053,Partial
PRD-006743,FP-003,2022-02-10,Line-D,17,Afternoon,MCH-06,OPR-028,Scrapped
PRD-006744,FP-006,2023-02-04,Line-A,14,Morning,MCH-15,OPR-003,Scrapped
PRD-006745,FP-005,2022-04-27,Line-D,22,Afternoon,MCH-09,OPR-005,Partial
PRD-006746,FP-007,2024-03-25,Line-D,24,Night,MCH-06,OPR-032,Scrapped
PRD-006747,FP-004,2023-08-17,Line-B,11,Morning,MCH-06,OPR-013,Completed
PRD-006748,FP-006,2024-11-18,Line-B,29,Afternoon,MCH-04,OPR-013,Scrapped
PRD-006749,FP-004,2024-11-13,Line-B,20,Night,MCH-06,OPR-027,Completed
PRD-006750,FP-005,2022-02-28,Line-D,7,Morning,MCH-04,OPR-048,Scrapped
PRD-006751,FP-001,2022-01-20,Line-D,4,Night,MCH-02,OPR-029,Scrapped
PRD-006752,FP-005,2024-04-15,Line-B,19,Morning,MCH-04,OPR-006,Scrapped
PRD-006753,FP-002,2024-01-09,Line-A,9,Night,MCH-02,OPR-024,Completed
PRD-006754,FP-007,2022-12-07,Line-B,36,Afternoon,MCH-09,OPR-047,Partial
PRD-006755,FP-003,2023-11-07,Line-A,22,Afternoon,MCH-05,OPR-036,Scrapped
PRD-006756,FP-009,2024-06-20,Line-C,25,Night,MCH-13,OPR-038,Completed
PRD-006757,FP-005,2022-07-14,Line-C,28,Afternoon,MCH-02,OPR-016,Partial
PRD-006758,FP-005,2023-01-31,Line-C,3,Night,MCH-02,OPR-023,Completed
PRD-006759,FP-009,2024-05-12,Line-A,29,Afternoon,MCH-05,OPR-001,Completed
PRD-006760,FP-005,2024-03-30,Line-D,15,Night,MCH-06,OPR-008,Partial
PRD-006761,FP-009,2023-07-03,Line-C,7,Morning,MCH-01,OPR-050,Completed
PRD-006762,FP-009,2023-11-20,Line-A,31,Morning,MCH-03,OPR-040,Completed
PRD-006763,FP-001,2024-11-14,Line-D,21,Afternoon,MCH-10,OPR-012,Partial
PRD-006764,FP-001,2023-08-04,Line-D,25,Afternoon,MCH-09,OPR-011,Completed
PRD-006765,FP-005,2024-10-14,Line-D,21,Afternoon,MCH-10,OPR-035,Completed
PRD-006766,FP-007,2024-12-24,Line-D,28,Afternoon,MCH-04,OPR-013,Completed
PRD-006767,FP-007,2024-08-16,Line-C,3,Morning,MCH-09,OPR-058,Completed
PRD-006768,FP-007,2023-12-08,Line-A,20,Afternoon,MCH-10,OPR-027,Partial
PRD-006769,FP-003,2024-04-14,Line-D,27,Night,MCH-13,OPR-036,Completed
PRD-006770,FP-003,2023-11-26,Line-B,27,Night,MCH-08,OPR-051,Completed
PRD-006771,FP-004,2023-11-07,Line-C,33,Night,MCH-15,OPR-044,Scrapped
PRD-006772,FP-007,2023-10-01,Line-D,24,Night,MCH-11,OPR-011,Partial
PRD-006773,FP-010,2022-07-23,Line-D,30,Morning,MCH-08,OPR-004,Completed
PRD-006774,FP-004,2022-01-07,Line-B,10,Morning,MCH-15,OPR-032,Completed
PRD-006775,FP-004,2023-02-03,Line-D,24,Morning,MCH-05,OPR-035,Completed
PRD-006776,FP-005,2023-03-12,Line-B,6,Night,MCH-03,OPR-058,Completed
PRD-006777,FP-007,2024-04-16,Line-B,18,Morning,MCH-01,OPR-039,Completed
PRD-006778,FP-010,2024-07-05,Line-D,28,Afternoon,MCH-10,OPR-040,Completed
PRD-006779,FP-001,2024-08-03,Line-B,15,Night,MCH-13,OPR-013,Completed
PRD-006780,FP-002,2024-06-24,Line-A,19,Afternoon,MCH-04,OPR-056,Partial
PRD-006781,FP-009,2023-07-02,Line-B,22,Afternoon,MCH-03,OPR-032,Scrapped
PRD-006782,FP-002,2023-09-08,Line-B,24,Morning,MCH-08,OPR-060,Scrapped
PRD-006783,FP-005,2022-11-09,Line-D,25,Morning,MCH-04,OPR-040,Partial
PRD-006784,FP-005,2024-07-06,Line-A,21,Night,MCH-09,OPR-029,Partial
PRD-006785,FP-002,2023-06-24,Line-B,8,Morning,MCH-08,OPR-023,Completed
PRD-006786,FP-003,2024-05-30,Line-B,6,Morning,MCH-08,OPR-034,Completed
PRD-006787,FP-009,2023-06-11,Line-C,18,Night,MCH-04,OPR-018,Completed
PRD-006788,FP-001,2022-12-07,Line-A,22,Afternoon,MCH-15,OPR-026,Completed
PRD-006789,FP-010,2024-06-09,Line-C,5,Afternoon,MCH-07,OPR-037,Completed
PRD-006790,FP-008,2023-11-18,Line-C,31,Afternoon,MCH-14,OPR-018,Completed
PRD-006791,FP-003,2024-07-30,Line-A,9,Night,MCH-07,OPR-036,Completed
PRD-006792,FP-004,2023-04-22,Line-B,29,Night,MCH-07,OPR-053,Partial
PRD-006793,FP-006,2024-07-12,Line-C,17,Morning,MCH-02,OPR-017,Completed
PRD-006794,FP-005,2024-06-22,Line-A,20,Morning,MCH-03,OPR-047,Completed
PRD-006795,FP-001,2024-12-15,Line-C,28,Night,MCH-11,OPR-042,Scrapped
PRD-006796,FP-006,2022-03-16,Line-C,2,Night,MCH-03,OPR-018,Completed
PRD-006797,FP-004,2023-08-02,Line-D,22,Night,MCH-07,OPR-045,Completed
PRD-006798,FP-009,2024-02-13,Line-C,21,Morning,MCH-08,OPR-040,Completed
PRD-006799,FP-007,2024-07-14,Line-A,6,Afternoon,MCH-04,OPR-026,Partial
PRD-006800,FP-007,2024-01-18,Line-A,13,Morning,MCH-14,OPR-026,Completed
PRD-006801,FP-007,2022-05-30,Line-C,2,Morning,MCH-15,OPR-031,Completed
PRD-006802,FP-001,2022-10-17,Line-D,22,Morning,MCH-06,OPR-011,Completed
PRD-006803,FP-003,2024-08-30,Line-D,9,Night,MCH-02,OPR-036,Partial
PRD-006804,FP-003,2024-12-14,Line-B,29,Afternoon,MCH-15,OPR-050,Scrapped
PRD-006805,FP-009,2024-11-25,Line-A,25,Night,MCH-03,OPR-030,Completed
PRD-006806,FP-001,2022-02-07,Line-B,4,Night,MCH-05,OPR-010,Completed
PRD-006807,FP-001,2023-10-27,Line-B,4,Afternoon,MCH-11,OPR-027,Scrapped
PRD-006808,FP-006,2023-08-14,Line-A,20,Afternoon,MCH-07,OPR-046,Completed
PRD-006809,FP-009,2023-12-01,Line-B,32,Afternoon,MCH-10,OPR-049,Partial
PRD-006810,FP-005,2023-05-20,Line-C,2,Night,MCH-09,OPR-017,Completed
PRD-006811,FP-008,2024-04-15,Line-C,14,Afternoon,MCH-08,OPR-030,Completed
PRD-006812,FP-007,2023-08-14,Line-A,19,Morning,MCH-10,OPR-025,Partial
PRD-006813,FP-008,2024-06-09,Line-C,12,Night,MCH-03,OPR-038,Completed
PRD-006814,FP-006,2024-11-30,Line-C,4,Afternoon,MCH-06,OPR-002,Partial
PRD-006815,FP-008,2024-02-25,Line-D,3,Morning,MCH-01,OPR-059,Completed
PRD-006816,FP-010,2024-05-10,Line-D,15,Morning,MCH-03,OPR-048,Completed
PRD-006817,FP-009,2022-08-02,Line-D,20,Night,MCH-14,OPR-038,Completed
PRD-006818,FP-001,2024-05-10,Line-A,23,Afternoon,MCH-15,OPR-060,Completed
PRD-006819,FP-001,2023-09-15,Line-B,20,Night,MCH-03,OPR-024,Completed
PRD-006820,FP-006,2024-10-27,Line-B,10,Afternoon,MCH-07,OPR-022,Completed
PRD-006821,FP-002,2022-04-13,Line-D,23,Night,MCH-15,OPR-044,Partial
PRD-006822,FP-004,2024-08-30,Line-B,11,Night,MCH-02,OPR-021,Completed
PRD-006823,FP-001,2022-07-07,Line-C,4,Morning,MCH-06,OPR-050,Completed
PRD-006824,FP-003,2024-06-03,Line-D,9,Night,MCH-14,OPR-033,Completed
PRD-006825,FP-008,2023-12-07,Line-D,40,Morning,MCH-07,OPR-001,Scrapped
PRD-006826,FP-002,2023-08-04,Line-A,6,Night,MCH-11,OPR-043,Completed
PRD-006827,FP-004,2022-11-16,Line-C,8,Night,MCH-15,OPR-035,Scrapped
PRD-006828,FP-008,2023-05-05,Line-D,4,Night,MCH-08,OPR-037,Completed
PRD-006829,FP-004,2023-09-21,Line-C,21,Afternoon,MCH-11,OPR-027,Completed
PRD-006830,FP-006,2024-03-21,Line-C,26,Morning,MCH-09,OPR-055,Completed
PRD-006831,FP-010,2023-01-02,Line-D,28,Night,MCH-09,OPR-006,Partial
PRD-006832,FP-010,2023-07-17,Line-D,23,Afternoon,MCH-03,OPR-034,Completed
PRD-006833,FP-002,2024-09-26,Line-D,24,Night,MCH-01,OPR-047,Completed
PRD-006834,FP-002,2024-01-24,Line-A,7,Afternoon,MCH-01,OPR-022,Completed
PRD-006835,FP-006,2022-12-28,Line-B,25,Afternoon,MCH-07,OPR-042,Partial
PRD-006836,FP-007,2024-03-03,Line-B,11,Afternoon,MCH-03,OPR-008,Completed
PRD-006837,FP-001,2024-08-03,Line-C,19,Afternoon,MCH-02,OPR-033,Completed
PRD-006838,FP-010,2023-07-12,Line-B,3,Night,MCH-14,OPR-058,Partial
PRD-006839,FP-010,2024-06-25,Line-C,8,Night,MCH-11,OPR-010,Completed
PRD-006840,FP-009,2022-07-23,Line-A,28,Morning,MCH-08,OPR-010,Completed
PRD-006841,FP-004,2024-02-09,Line-D,28,Morning,MCH-08,OPR-004,Scrapped
PRD-006842,FP-009,2022-10-17,Line-D,24,Afternoon,MCH-14,OPR-011,Completed
PRD-006843,FP-004,2024-09-01,Line-A,6,Night,MCH-13,OPR-002,Partial
PRD-006844,FP-010,2022-06-27,Line-A,24,Night,MCH-02,OPR-003,Completed
PRD-006845,FP-005,2023-07-28,Line-A,24,Morning,MCH-05,OPR-025,Completed
PRD-006846,FP-001,2022-06-07,Line-D,11,Morning,MCH-07,OPR-060,Completed
PRD-006847,FP-009,2024-07-26,Line-C,28,Morning,MCH-05,OPR-048,Partial
PRD-006848,FP-008,2023-01-21,Line-B,15,Morning,MCH-12,OPR-010,Scrapped
PRD-006849,FP-003,2023-02-25,Line-D,15,Afternoon,MCH-09,OPR-049,Completed
PRD-006850,FP-001,2023-06-08,Line-C,22,Night,MCH-13,OPR-041,Scrapped
PRD-006851,FP-002,2023-11-03,Line-C,22,Night,MCH-09,OPR-020,Completed
PRD-006852,FP-006,2023-05-13,Line-A,3,Night,MCH-03,OPR-001,Partial
PRD-006853,FP-008,2022-07-24,Line-D,20,Morning,MCH-01,OPR-045,Completed
PRD-006854,FP-008,2024-01-12,Line-B,3,Afternoon,MCH-04,OPR-057,Completed
PRD-006855,FP-001,2024-01-30,Line-A,2,Morning,MCH-11,OPR-056,Partial
PRD-006856,FP-005,2023-12-11,Line-A,28,Afternoon,MCH-13,OPR-051,Completed
PRD-006857,FP-002,2023-04-24,Line-D,26,Night,MCH-02,OPR-019,Completed
PRD-006858,FP-004,2022-04-22,Line-A,29,Morning,MCH-14,OPR-002,Partial
PRD-006859,FP-001,2023-08-16,Line-A,24,Night,MCH-09,OPR-055,Partial
PRD-006860,FP-009,2024-09-18,Line-D,25,Afternoon,MCH-02,OPR-049,Scrapped
PRD-006861,FP-008,2022-07-10,Line-A,25,Afternoon,MCH-11,OPR-027,Scrapped
PRD-006862,FP-006,2023-03-14,Line-B,28,Afternoon,MCH-06,OPR-053,Completed
PRD-006863,FP-005,2023-03-11,Line-A,21,Night,MCH-12,OPR-001,Scrapped
PRD-006864,FP-010,2022-02-22,Line-D,22,Morning,MCH-04,OPR-053,Completed
PRD-006865,FP-005,2023-11-17,Line-A,37,Morning,MCH-07,OPR-059,Completed
PRD-006866,FP-010,2023-02-26,Line-D,16,Morning,MCH-11,OPR-002,Partial
PRD-006867,FP-004,2024-02-09,Line-A,9,Night,MCH-01,OPR-038,Completed
PRD-006868,FP-003,2024-11-09,Line-C,36,Night,MCH-11,OPR-021,Completed
PRD-006869,FP-002,2024-06-17,Line-D,23,Morning,MCH-15,OPR-053,Completed
PRD-006870,FP-003,2023-12-03,Line-A,33,Afternoon,MCH-03,OPR-014,Completed
PRD-006871,FP-007,2022-02-07,Line-C,27,Night,MCH-06,OPR-019,Completed
PRD-006872,FP-010,2024-02-06,Line-A,17,Morning,MCH-06,OPR-042,Completed
PRD-006873,FP-004,2022-02-15,Line-D,25,Night,MCH-13,OPR-022,Partial
PRD-006874,FP-001,2024-06-15,Line-A,22,Afternoon,MCH-13,OPR-049,Completed
PRD-006875,FP-006,2022-06-05,Line-C,12,Morning,MCH-03,OPR-018,Completed
PRD-006876,FP-001,2024-11-10,Line-B,10,Morning,MCH-02,OPR-053,Completed
PRD-006877,FP-010,2022-11-17,Line-B,17,Morning,MCH-08,OPR-007,Completed
PRD-006878,FP-001,2022-12-04,Line-A,33,Night,MCH-03,OPR-007,Completed
PRD-006879,FP-004,2024-01-13,Line-B,7,Morning,MCH-06,OPR-006,Scrapped
PRD-006880,FP-003,2024-12-09,Line-C,27,Afternoon,MCH-04,OPR-026,Completed
PRD-006881,FP-003,2024-09-21,Line-B,20,Afternoon,MCH-06,OPR-058,Partial
PRD-006882,FP-010,2022-02-06,Line-D,19,Morning,MCH-14,OPR-058,Scrapped
PRD-006883,FP-001,2022-01-08,Line-C,12,Afternoon,MCH-01,OPR-039,Partial
PRD-006884,FP-007,2024-10-16,Line-A,10,Morning,MCH-13,OPR-031,Completed
PRD-006885,FP-010,2023-06-18,Line-D,20,Morning,MCH-14,OPR-002,Completed
PRD-006886,FP-009,2022-08-26,Line-C,13,Night,MCH-03,OPR-018,Completed
PRD-006887,FP-003,2023-03-08,Line-C,7,Night,MCH-12,OPR-029,Scrapped
PRD-006888,FP-004,2024-10-16,Line-D,2,Afternoon,MCH-03,OPR-022,Completed
PRD-006889,FP-002,2023-12-01,Line-B,40,Afternoon,MCH-14,OPR-058,Completed
PRD-006890,FP-002,2022-01-16,Line-D,30,Afternoon,MCH-14,OPR-023,Completed
PRD-006891,FP-007,2024-04-23,Line-A,15,Morning,MCH-14,OPR-028,Completed
PRD-006892,FP-003,2022-07-21,Line-D,24,Morning,MCH-15,OPR-031,Partial
PRD-006893,FP-010,2023-12-19,Line-A,28,Night,MCH-12,OPR-004,Scrapped
PRD-006894,FP-007,2024-01-15,Line-B,27,Night,MCH-06,OPR-045,Completed
PRD-006895,FP-010,2024-08-08,Line-B,28,Night,MCH-08,OPR-022,Completed
PRD-006896,FP-002,2022-04-13,Line-A,19,Night,MCH-05,OPR-055,Completed
PRD-006897,FP-010,2022-10-14,Line-D,28,Afternoon,MCH-02,OPR-015,Completed
PRD-006898,FP-004,2022-01-03,Line-A,22,Morning,MCH-12,OPR-023,Partial
PRD-006899,FP-003,2023-02-27,Line-C,16,Night,MCH-09,OPR-011,Completed
PRD-006900,FP-008,2024-04-16,Line-A,13,Night,MCH-15,OPR-031,Scrapped
PRD-006901,FP-005,2022-06-26,Line-A,25,Night,MCH-05,OPR-032,Scrapped
PRD-006902,FP-005,2024-05-10,Line-A,10,Morning,MCH-07,OPR-033,Partial
PRD-006903,FP-008,2023-12-05,Line-B,24,Morning,MCH-11,OPR-011,Completed
PRD-006904,FP-009,2024-07-27,Line-B,30,Morning,MCH-08,OPR-058,Completed
PRD-006905,FP-001,2022-06-15,Line-C,27,Afternoon,MCH-04,OPR-045,Completed
PRD-006906,FP-001,2023-12-07,Line-B,24,Afternoon,MCH-14,OPR-050,Partial
PRD-006907,FP-007,2023-02-21,Line-A,13,Night,MCH-07,OPR-020,Completed
PRD-006908,FP-006,2024-08-20,Line-D,24,Night,MCH-09,OPR-032,Completed
PRD-006909,FP-004,2022-05-24,Line-B,5,Morning,MCH-04,OPR-027,Scrapped
PRD-006910,FP-001,2024-01-18,Line-D,23,Afternoon,MCH-07,OPR-059,Completed
PRD-006911,FP-006,2024-11-14,Line-D,13,Morning,MCH-06,OPR-004,Completed
PRD-006912,FP-009,2023-11-21,Line-D,27,Afternoon,MCH-10,OPR-019,Completed
PRD-006913,FP-005,2022-11-09,Line-B,8,Night,MCH-15,OPR-031,Completed
PRD-006914,FP-004,2022-01-25,Line-C,14,Night,MCH-09,OPR-006,Partial
PRD-006915,FP-001,2023-02-09,Line-C,30,Morning,MCH-07,OPR-052,Completed
PRD-006916,FP-004,2022-07-28,Line-A,20,Morning,MCH-09,OPR-036,Completed
PRD-006917,FP-010,2022-03-24,Line-D,25,Night,MCH-06,OPR-027,Completed
PRD-006918,FP-007,2024-12-27,Line-D,29,Afternoon,MCH-06,OPR-051,Completed
PRD-006919,FP-001,2022-05-24,Line-D,6,Night,MCH-15,OPR-021,Scrapped
PRD-006920,FP-006,2023-03-07,Line-A,12,Morning,MCH-06,OPR-046,Completed
PRD-006921,FP-001,2022-08-01,Line-C,23,Morning,MCH-01,OPR-042,Scrapped
PRD-006922,FP-008,2024-06-02,Line-A,7,Morning,MCH-13,OPR-034,Scrapped
PRD-006923,FP-008,2023-11-11,Line-C,39,Night,MCH-12,OPR-019,Completed
PRD-006924,FP-008,2024-04-29,Line-D,17,Afternoon,MCH-15,OPR-038,Partial
PRD-006925,FP-009,2022-01-20,Line-C,20,Morning,MCH-09,OPR-035,Completed
PRD-006926,FP-009,2023-08-24,Line-D,20,Afternoon,MCH-02,OPR-056,Scrapped
PRD-006927,FP-005,2023-12-19,Line-B,16,Morning,MCH-09,OPR-054,Scrapped
PRD-006928,FP-006,2024-10-21,Line-D,24,Night,MCH-03,OPR-020,Partial
PRD-006929,FP-007,2023-09-10,Line-A,10,Night,MCH-15,OPR-049,Partial
PRD-006930,FP-007,2022-04-30,Line-D,22,Night,MCH-11,OPR-013,Completed
PRD-006931,FP-005,2023-04-01,Line-C,23,Afternoon,MCH-15,OPR-008,Completed
PRD-006932,FP-005,2024-01-26,Line-D,8,Afternoon,MCH-09,OPR-050,Scrapped
PRD-006933,FP-005,2022-03-05,Line-D,13,Afternoon,MCH-13,OPR-046,Scrapped
PRD-006934,FP-006,2022-12-30,Line-A,13,Afternoon,MCH-03,OPR-053,Completed
PRD-006935,FP-010,2024-10-31,Line-A,24,Morning,MCH-15,OPR-043,Completed
PRD-006936,FP-010,2022-05-01,Line-A,22,Night,MCH-11,OPR-040,Scrapped
PRD-006937,FP-008,2022-11-09,Line-A,13,Morning,MCH-13,OPR-004,Partial
PRD-006938,FP-003,2023-08-03,Line-A,23,Afternoon,MCH-09,OPR-007,Completed
PRD-006939,FP-010,2023-06-15,Line-A,8,Afternoon,MCH-01,OPR-045,Completed
PRD-006940,FP-009,2022-02-15,Line-D,15,Afternoon,MCH-07,OPR-053,Completed
PRD-006941,FP-007,2024-05-20,Line-D,23,Morning,MCH-10,OPR-039,Scrapped
PRD-006942,FP-004,2024-03-10,Line-A,28,Morning,MCH-12,OPR-006,Completed
PRD-006943,FP-004,2022-01-20,Line-D,9,Afternoon,MCH-08,OPR-052,Scrapped
PRD-006944,FP-007,2022-11-08,Line-D,31,Morning,MCH-09,OPR-001,Partial
PRD-006945,FP-007,2024-04-24,Line-C,16,Morning,MCH-13,OPR-004,Scrapped
PRD-006946,FP-003,2024-04-26,Line-A,30,Afternoon,MCH-09,OPR-052,Completed
PRD-006947,FP-001,2024-08-18,Line-B,7,Afternoon,MCH-08,OPR-024,Scrapped
PRD-006948,FP-009,2022-01-31,Line-B,2,Night,MCH-01,OPR-054,Completed
PRD-006949,FP-005,2024-12-23,Line-D,21,Afternoon,MCH-13,OPR-055,Completed
PRD-006950,FP-003,2024-07-28,Line-D,17,Night,MCH-07,OPR-015,Partial
PRD-006951,FP-009,2024-03-01,Line-C,19,Afternoon,MCH-05,OPR-006,Scrapped
PRD-006952,FP-001,2024-10-05,Line-A,31,Morning,MCH-15,OPR-028,Completed
PRD-006953,FP-007,2024-01-02,Line-B,22,Afternoon,MCH-06,OPR-015,Completed
PRD-006954,FP-001,2023-08-12,Line-B,19,Afternoon,MCH-06,OPR-021,Completed
PRD-006955,FP-007,2023-08-11,Line-B,27,Morning,MCH-07,OPR-037,Completed
PRD-006956,FP-004,2022-03-10,Line-C,17,Night,MCH-07,OPR-029,Completed
PRD-006957,FP-005,2022-01-17,Line-A,17,Morning,MCH-09,OPR-018,Completed
PRD-006958,FP-009,2023-12-04,Line-B,6,Afternoon,MCH-06,OPR-033,Completed
