component_id,production_id,part_id,qty_consumed
CMP-0030691,PRD-006826,P0100,12
CMP-0030692,PRD-006826,P0046,24
CMP-0030693,PRD-006826,P0243,24
CMP-0030694,PRD-006827,P0096,8
CMP-0030695,PRD-006827,P0187,32
CMP-0030696,PRD-006827,P0117,32
CMP-0030697,PRD-006827,P0126,32
CMP-0030698,PRD-006827,P0199,8
CMP-0030699,PRD-006828,P0255,4
CMP-0030700,PRD-006828,P0074,8
CMP-0030701,PRD-006828,P0272,16
CMP-0030702,PRD-006828,P0201,8
CMP-0030703,PRD-006828,P0064,4
CMP-0030704,PRD-006828,P0202,16
CMP-0030705,PRD-006829,P0133,42
CMP-0030706,PRD-006829,P0204,42
CMP-0030707,PRD-006829,P0199,84
CMP-0030708,PRD-006830,P0107,52
CMP-0030709,PRD-006830,P0133,52
CMP-0030710,PRD-006830,P0187,78
CMP-0030711,PRD-006830,P0112,78
CMP-0030712,PRD-006830,P0241,26
CMP-0030713,PRD-006831,P0055,84
CMP-0030714,PRD-006831,P0144,56
CMP-0030715,PRD-006831,P0090,56
CMP-0030716,PRD-006831,P0160,28
CMP-0030717,PRD-006831,P0120,112
CMP-0030718,PRD-006831,P0054,28
CMP-0030719,PRD-006832,P0148,69
CMP-0030720,PRD-006832,P0158,92
CMP-0030721,PRD-006832,P0163,46
CMP-0030722,PRD-006832,P0144,46
CMP-0030723,PRD-006833,P0097,96
CMP-0030724,PRD-006833,P0046,48
CMP-0030725,PRD-006833,P0042,72
CMP-0030726,PRD-006833,P0222,48
CMP-0030727,PRD-006833,P0287,48
CMP-0030728,PRD-006834,P0288,21
CMP-0030729,PRD-006834,P0293,28
CMP-0030730,PRD-006834,P0127,14
CMP-0030731,PRD-006834,P0002,28
CMP-0030732,PRD-006835,P0216,25
CMP-0030733,PRD-006835,P0222,75
CMP-0030734,PRD-006835,P0239,50
CMP-0030735,PRD-006835,P0095,25
CMP-0030736,PRD-006835,P0200,100
CMP-0030737,PRD-006835,P0211,50
CMP-0030738,PRD-006836,P0022,22
CMP-0030739,PRD-006836,P0096,44
CMP-0030740,PRD-006836,P0051,11
CMP-0030741,PRD-006836,P0285,44
CMP-0030742,PRD-006836,P0131,33
CMP-0030743,PRD-006837,P0136,38
CMP-0030744,PRD-006837,P0193,76
CMP-0030745,PRD-006837,P0155,38
CMP-0030746,PRD-006837,P0153,76
CMP-0030747,PRD-006838,P0166,6
CMP-0030748,PRD-006838,P0097,3
CMP-0030749,PRD-006838,P0140,12
CMP-0030750,PRD-006839,P0070,16
CMP-0030751,PRD-006839,P0165,24
CMP-0030752,PRD-006839,P0153,8
CMP-0030753,PRD-006839,P0150,16
CMP-0030754,PRD-006839,P0058,32
CMP-0030755,PRD-006839,P0148,24
CMP-0030756,PRD-006840,P0240,56
CMP-0030757,PRD-006840,P0003,28
CMP-0030758,PRD-006840,P0016,56
CMP-0030759,PRD-006841,P0183,84
CMP-0030760,PRD-006841,P0126,84
CMP-0030761,PRD-006841,P0105,28
CMP-0030762,PRD-006841,P0188,56
CMP-0030763,PRD-006841,P0193,56
CMP-0030764,PRD-006842,P0241,24
CMP-0030765,PRD-006842,P0237,72
CMP-0030766,PRD-006842,P0097,48
CMP-0030767,PRD-006842,P0250,24
CMP-0030768,PRD-006842,P0107,48
CMP-0030769,PRD-006843,P0099,12
CMP-0030770,PRD-006843,P0125,24
CMP-0030771,PRD-006843,P0180,18
CMP-0030772,PRD-006843,P0212,18
CMP-0030773,PRD-006843,P0199,24
CMP-0030774,PRD-006844,P0141,48
CMP-0030775,PRD-006844,P0125,48
CMP-0030776,PRD-006844,P0108,24
CMP-0030777,PRD-006844,P0087,96
CMP-0030778,PRD-006844,P0100,24
CMP-0030779,PRD-006844,P0170,96
CMP-0030780,PRD-006845,P0168,24
CMP-0030781,PRD-006845,P0154,24
CMP-0030782,PRD-006845,P0174,96
CMP-0030783,PRD-006845,P0198,72
CMP-0030784,PRD-006845,P0153,96
CMP-0030785,PRD-006846,P0075,11
CMP-0030786,PRD-006846,P0167,33
CMP-0030787,PRD-006846,P0166,33
CMP-0030788,PRD-006847,P0131,112
CMP-0030789,PRD-006847,P0218,56
CMP-0030790,PRD-006847,P0135,56
CMP-0030791,PRD-006847,P0124,84
CMP-0030792,PRD-006847,P0123,28
CMP-0030793,PRD-006848,P0055,60
CMP-0030794,PRD-006848,P0178,30
CMP-0030795,PRD-006848,P0056,60
CMP-0030796,PRD-006848,P0199,45
CMP-0030797,PRD-006848,P0195,60
CMP-0030798,PRD-006849,P0203,30
CMP-0030799,PRD-006849,P0151,60
CMP-0030800,PRD-006849,P0122,60
CMP-0030801,PRD-006849,P0150,45
CMP-0030802,PRD-006849,P0197,30
CMP-0030803,PRD-006849,P0158,15
CMP-0030804,PRD-006850,P0185,44
CMP-0030805,PRD-006850,P0210,44
CMP-0030806,PRD-006850,P0192,44
CMP-0030807,PRD-006851,P0238,44
CMP-0030808,PRD-006851,P0290,88
CMP-0030809,PRD-006851,P0292,22
CMP-0030810,PRD-006851,P0108,88
CMP-0030811,PRD-006851,P0121,44
CMP-0030812,PRD-006852,P0213,12
CMP-0030813,PRD-006852,P0206,12
CMP-0030814,PRD-006852,P0236,9
CMP-0030815,PRD-006852,P0246,3
CMP-0030816,PRD-006852,P0195,6
CMP-0030817,PRD-006853,P0067,40
CMP-0030818,PRD-006853,P0087,40
CMP-0030819,PRD-006853,P0260,60
CMP-0030820,PRD-006854,P0075,12
CMP-0030821,PRD-006854,P0200,9
CMP-0030822,PRD-006854,P0085,3
CMP-0030823,PRD-006854,P0092,9
CMP-0030824,PRD-006854,P0196,6
CMP-0030825,PRD-006855,P0137,2
CMP-0030826,PRD-006855,P0088,8
CMP-0030827,PRD-006855,P0054,8
CMP-0030828,PRD-006856,P0193,84
CMP-0030829,PRD-006856,P0203,112
CMP-0030830,PRD-006856,P0195,56
CMP-0030831,PRD-006857,P0234,78
CMP-0030832,PRD-006857,P0028,78
CMP-0030833,PRD-006857,P0122,52
CMP-0030834,PRD-006858,P0110,29
CMP-0030835,PRD-006858,P0094,29
CMP-0030836,PRD-006858,P0191,58
CMP-0030837,PRD-006858,P0129,29
CMP-0030838,PRD-006858,P0117,116
CMP-0030839,PRD-006858,P0176,29
CMP-0030840,PRD-006859,P0183,24
CMP-0030841,PRD-006859,P0086,24
CMP-0030842,PRD-006859,P0070,48
CMP-0030843,PRD-006859,P0148,72
CMP-0030844,PRD-006859,P0066,24
CMP-0030845,PRD-006860,P0032,25
CMP-0030846,PRD-006860,P0047,25
CMP-0030847,PRD-006860,P0242,25
CMP-0030848,PRD-006861,P0281,100
CMP-0030849,PRD-006861,P0071,100
CMP-0030850,PRD-006861,P0192,25
CMP-0030851,PRD-006861,P0086,100
CMP-0030852,PRD-006861,P0066,100
CMP-0030853,PRD-006861,P0254,25
CMP-0030854,PRD-006862,P0243,112
CMP-0030855,PRD-006862,P0184,56
CMP-0030856,PRD-006862,P0101,84
CMP-0030857,PRD-006862,P0229,112
CMP-0030858,PRD-006863,P0183,21
CMP-0030859,PRD-006863,P0204,42
CMP-0030860,PRD-006863,P0140,63
CMP-0030861,PRD-006864,P0069,66
CMP-0030862,PRD-006864,P0133,22
CMP-0030863,PRD-006864,P0109,88
CMP-0030864,PRD-006864,P0095,88
CMP-0030865,PRD-006864,P0124,22
CMP-0030866,PRD-006865,P0190,74
CMP-0030867,PRD-006865,P0154,148
CMP-0030868,PRD-006865,P0173,111
CMP-0030869,PRD-006865,P0216,74
CMP-0030870,PRD-006865,P0277,111
CMP-0030871,PRD-006865,P0137,74
CMP-0030872,PRD-006866,P0089,48
CMP-0030873,PRD-006866,P0127,16
CMP-0030874,PRD-006866,P0078,32
CMP-0030875,PRD-006867,P0180,9
CMP-0030876,PRD-006867,P0120,27
CMP-0030877,PRD-006867,P0208,9
CMP-0030878,PRD-006867,P0188,27
CMP-0030879,PRD-006867,P0216,18
CMP-0030880,PRD-006867,P0109,27
CMP-0030881,PRD-006868,P0141,108
CMP-0030882,PRD-006868,P0187,72
CMP-0030883,PRD-006868,P0131,144
CMP-0030884,PRD-006868,P0207,72
CMP-0030885,PRD-006868,P0162,144
CMP-0030886,PRD-006869,P0302,46
CMP-0030887,PRD-006869,P0109,23
CMP-0030888,PRD-006869,P0034,69
CMP-0030889,PRD-006870,P0110,132
CMP-0030890,PRD-006870,P0160,99
CMP-0030891,PRD-006870,P0153,66
CMP-0030892,PRD-006870,P0169,66
CMP-0030893,PRD-006871,P0106,81
CMP-0030894,PRD-006871,P0102,108
CMP-0030895,PRD-006871,P0100,54
CMP-0030896,PRD-006872,P0090,34
CMP-0030897,PRD-006872,P0132,51
CMP-0030898,PRD-006872,P0123,68
CMP-0030899,PRD-006872,P0095,51
CMP-0030900,PRD-006873,P0118,75
CMP-0030901,PRD-006873,P0097,50
CMP-0030902,PRD-006873,P0110,50
CMP-0030903,PRD-006873,P0205,100
CMP-0030904,PRD-006874,P0179,22
CMP-0030905,PRD-006874,P0211,22
CMP-0030906,PRD-006874,P0194,22
CMP-0030907,PRD-006874,P0208,66
CMP-0030908,PRD-006874,P0091,88
CMP-0030909,PRD-006874,P0159,44
CMP-0030910,PRD-006875,P0123,48
CMP-0030911,PRD-006875,P0095,12
CMP-0030912,PRD-006875,P0101,48
CMP-0030913,PRD-006875,P0129,24
CMP-0030914,PRD-006875,P0211,48
CMP-0030915,PRD-006876,P0089,10
CMP-0030916,PRD-006876,P0075,20
CMP-0030917,PRD-006876,P0189,30
CMP-0030918,PRD-006876,P0138,10
CMP-0030919,PRD-006876,P0065,30
CMP-0030920,PRD-006877,P0158,34
CMP-0030921,PRD-006877,P0156,68
CMP-0030922,PRD-006877,P0131,17
CMP-0030923,PRD-006877,P0142,51
CMP-0030924,PRD-006877,P0088,68
CMP-0030925,PRD-006877,P0132,51
CMP-0030926,PRD-006878,P0138,66
CMP-0030927,PRD-006878,P0164,66
CMP-0030928,PRD-006878,P0186,33
CMP-0030929,PRD-006878,P0064,132
CMP-0030930,PRD-006878,P0090,66
CMP-0030931,PRD-006879,P0102,14
CMP-0030932,PRD-006879,P0097,7
CMP-0030933,PRD-006879,P0205,14
CMP-0030934,PRD-006880,P0176,27
CMP-0030935,PRD-006880,P0138,108
CMP-0030936,PRD-006880,P0111,54
CMP-0030937,PRD-006880,P0144,27
CMP-0030938,PRD-006880,P0151,54
CMP-0030939,PRD-006881,P0166,60
CMP-0030940,PRD-006881,P0171,40
CMP-0030941,PRD-006881,P0098,40
CMP-0030942,PRD-006881,P0141,40
CMP-0030943,PRD-006882,P0142,76
CMP-0030944,PRD-006882,P0143,76
CMP-0030945,PRD-006882,P0065,19
CMP-0030946,PRD-006882,P0159,76
CMP-0030947,PRD-006882,P0167,19
CMP-0030948,PRD-006883,P0073,12
CMP-0030949,PRD-006883,P0156,48
CMP-0030950,PRD-006883,P0177,24
CMP-0030951,PRD-006884,P0304,30
CMP-0030952,PRD-006884,P0112,20
CMP-0030953,PRD-006884,P0010,20
CMP-0030954,PRD-006884,P0046,40
CMP-0030955,PRD-006885,P0060,80
CMP-0030956,PRD-006885,P0138,80
CMP-0030957,PRD-006885,P0085,80
CMP-0030958,PRD-006886,P0009,26
CMP-0030959,PRD-006886,P0233,26
CMP-0030960,PRD-006886,P0118,26
CMP-0030961,PRD-006886,P0011,39
CMP-0030962,PRD-006887,P0156,14
CMP-0030963,PRD-006887,P0112,14
CMP-0030964,PRD-006887,P0189,21
CMP-0030965,PRD-006888,P0105,6
CMP-0030966,PRD-006888,P0124,2
CMP-0030967,PRD-006888,P0130,6
CMP-0030968,PRD-006888,P0132,6
CMP-0030969,PRD-006889,P0286,160
CMP-0030970,PRD-006889,P0311,40
CMP-0030971,PRD-006889,P0001,120
CMP-0030972,PRD-006889,P0035,40
CMP-0030973,PRD-006890,P0297,120
CMP-0030974,PRD-006890,P0224,30
CMP-0030975,PRD-006890,P0104,30
CMP-0030976,PRD-006890,P0307,60
CMP-0030977,PRD-006891,P0018,30
CMP-0030978,PRD-006891,P0042,45
CMP-0030979,PRD-006891,P0107,30
CMP-0030980,PRD-006891,P0007,30
CMP-0030981,PRD-006891,P0024,45
CMP-0030982,PRD-006891,P0050,60
CMP-0030983,PRD-006892,P0200,72
CMP-0030984,PRD-006892,P0179,48
CMP-0030985,PRD-006892,P0212,48
CMP-0030986,PRD-006892,P0126,24
CMP-0030987,PRD-006892,P0197,48
CMP-0030988,PRD-006893,P0096,56
CMP-0030989,PRD-006893,P0103,56
CMP-0030990,PRD-006893,P0059,56
CMP-0030991,PRD-006893,P0098,112
CMP-0030992,PRD-006894,P0119,27
CMP-0030993,PRD-006894,P0021,54
CMP-0030994,PRD-006894,P0100,81
CMP-0030995,PRD-006894,P0022,81
CMP-0030996,PRD-006894,P0052,108
CMP-0030997,PRD-006895,P0142,84
CMP-0030998,PRD-006895,P0105,84
CMP-0030999,PRD-006895,P0155,112
CMP-0031000,PRD-006895,P0122,56
CMP-0031001,PRD-006896,P0241,19
CMP-0031002,PRD-006896,P0113,76
CMP-0031003,PRD-006896,P0248,38
CMP-0031004,PRD-006896,P0227,57
CMP-0031005,PRD-006896,P0048,57
CMP-0031006,PRD-006897,P0125,84
CMP-0031007,PRD-006897,P0170,28
CMP-0031008,PRD-006897,P0101,28
CMP-0031009,PRD-006897,P0154,84
CMP-0031010,PRD-006897,P0060,56
CMP-0031011,PRD-006897,P0158,112
CMP-0031012,PRD-006898,P0203,44
CMP-0031013,PRD-006898,P0120,66
CMP-0031014,PRD-006898,P0126,44
CMP-0031015,PRD-006899,P0133,64
CMP-0031016,PRD-006899,P0157,16
CMP-0031017,PRD-006899,P0115,16
CMP-0031018,PRD-006900,P0064,13
CMP-0031019,PRD-006900,P0070,52
CMP-0031020,PRD-006900,P0275,39
CMP-0031021,PRD-006900,P0089,13
CMP-0031022,PRD-006901,P0206,50
CMP-0031023,PRD-006901,P0150,100
CMP-0031024,PRD-006901,P0257,50
CMP-0031025,PRD-006901,P0168,100
CMP-0031026,PRD-006902,P0166,40
CMP-0031027,PRD-006902,P0205,40
CMP-0031028,PRD-006902,P0263,20
CMP-0031029,PRD-006902,P0267,30
CMP-0031030,PRD-006903,P0183,72
CMP-0031031,PRD-006903,P0176,96
CMP-0031032,PRD-006903,P0191,96
CMP-0031033,PRD-006903,P0206,24
CMP-0031034,PRD-006903,P0197,96
CMP-0031035,PRD-006903,P0056,72
CMP-0031036,PRD-006904,P0243,120
CMP-0031037,PRD-006904,P0127,120
CMP-0031038,PRD-006904,P0036,90
CMP-0031039,PRD-006904,P0125,30
CMP-0031040,PRD-006904,P0009,90
CMP-0031041,PRD-006904,P0027,30
CMP-0031042,PRD-006905,P0087,81
CMP-0031043,PRD-006905,P0092,54
CMP-0031044,PRD-006905,P0200,54
CMP-0031045,PRD-006905,P0142,54
CMP-0031046,PRD-006905,P0056,27
CMP-0031047,PRD-006905,P0188,54
CMP-0031048,PRD-006906,P0198,96
CMP-0031049,PRD-006906,P0197,96
CMP-0031050,PRD-006906,P0085,24
CMP-0031051,PRD-006907,P0132,13
CMP-0031052,PRD-006907,P0291,26
CMP-0031053,PRD-006907,P0006,13
CMP-0031054,PRD-006907,P0042,13
CMP-0031055,PRD-006907,P0289,13
CMP-0031056,PRD-006908,P0207,96
CMP-0031057,PRD-006908,P0189,72
CMP-0031058,PRD-006908,P0246,72
CMP-0031059,PRD-006909,P0122,15
CMP-0031060,PRD-006909,P0111,15
CMP-0031061,PRD-006909,P0128,5
CMP-0031062,PRD-006909,P0100,5
CMP-0031063,PRD-006910,P0211,23
CMP-0031064,PRD-006910,P0158,23
CMP-0031065,PRD-006910,P0061,69
CMP-0031066,PRD-006911,P0197,39
CMP-0031067,PRD-006911,P0209,26
CMP-0031068,PRD-006911,P0193,13
CMP-0031069,PRD-006911,P0099,13
CMP-0031070,PRD-006911,P0204,13
CMP-0031071,PRD-006911,P0234,26
CMP-0031072,PRD-006912,P0012,108
CMP-0031073,PRD-006912,P0034,27
CMP-0031074,PRD-006912,P0232,54
CMP-0031075,PRD-006912,P0234,81
CMP-0031076,PRD-006913,P0143,24
CMP-0031077,PRD-006913,P0207,24
CMP-0031078,PRD-006913,P0264,16
CMP-0031079,PRD-006914,P0184,42
CMP-0031080,PRD-006914,P0211,14
CMP-0031081,PRD-006914,P0114,42
CMP-0031082,PRD-006915,P0090,30
CMP-0031083,PRD-006915,P0147,30
CMP-0031084,PRD-006915,P0150,120
CMP-0031085,PRD-006915,P0060,60
CMP-0031086,PRD-006915,P0089,30
CMP-0031087,PRD-006916,P0182,20
CMP-0031088,PRD-006916,P0130,60
CMP-0031089,PRD-006916,P0199,80
CMP-0031090,PRD-006916,P0185,20
CMP-0031091,PRD-006916,P0177,40
CMP-0031092,PRD-006916,P0215,40
CMP-0031093,PRD-006917,P0086,50
CMP-0031094,PRD-006917,P0162,100
CMP-0031095,PRD-006917,P0089,25
CMP-0031096,PRD-006917,P0175,100
CMP-0031097,PRD-006917,P0167,100
CMP-0031098,PRD-006918,P0015,116
CMP-0031099,PRD-006918,P0104,58
CMP-0031100,PRD-006918,P0027,58
CMP-0031101,PRD-006918,P0033,29
CMP-0031102,PRD-006918,P0026,58
CMP-0031103,PRD-006919,P0163,6
CMP-0031104,PRD-006919,P0175,12
CMP-0031105,PRD-006919,P0197,18
CMP-0031106,PRD-006919,P0187,24
CMP-0031107,PRD-006919,P0165,6
CMP-0031108,PRD-006920,P0183,48
CMP-0031109,PRD-006920,P0120,24
CMP-0031110,PRD-006920,P0179,36
CMP-0031111,PRD-006920,P0193,36
CMP-0031112,PRD-006920,P0202,12
CMP-0031113,PRD-006920,P0101,12
CMP-0031114,PRD-006921,P0136,69
CMP-0031115,PRD-006921,P0175,92
CMP-0031116,PRD-006921,P0188,69
CMP-0031117,PRD-006921,P0180,23
CMP-0031118,PRD-006921,P0158,46
CMP-0031119,PRD-006922,P0202,14
CMP-0031120,PRD-006922,P0266,14
CMP-0031121,PRD-006922,P0257,28
CMP-0031122,PRD-006923,P0091,156
CMP-0031123,PRD-006923,P0186,117
CMP-0031124,PRD-006923,P0265,78
CMP-0031125,PRD-006923,P0077,156
CMP-0031126,PRD-006924,P0069,17
CMP-0031127,PRD-006924,P0076,17
CMP-0031128,PRD-006924,P0205,17
CMP-0031129,PRD-006924,P0283,17
CMP-0031130,PRD-006924,P0067,34
CMP-0031131,PRD-006925,P0113,80
CMP-0031132,PRD-006925,P0234,20
CMP-0031133,PRD-006925,P0110,80
CMP-0031134,PRD-006925,P0047,60
CMP-0031135,PRD-006926,P0002,40
CMP-0031136,PRD-006926,P0217,60
CMP-0031137,PRD-006926,P0035,80
CMP-0031138,PRD-006926,P0031,80
CMP-0031139,PRD-006927,P0282,64
CMP-0031140,PRD-006927,P0212,32
CMP-0031141,PRD-006927,P0186,64
CMP-0031142,PRD-006928,P0191,96
CMP-0031143,PRD-006928,P0243,72
CMP-0031144,PRD-006928,P0105,96
CMP-0031145,PRD-006929,P0128,10
CMP-0031146,PRD-006929,P0115,30
CMP-0031147,PRD-006929,P0120,20
CMP-0031148,PRD-006930,P0117,88
CMP-0031149,PRD-006930,P0025,88
CMP-0031150,PRD-006930,P0118,88
CMP-0031151,PRD-006930,P0006,44
CMP-0031152,PRD-006931,P0138,92
CMP-0031153,PRD-006931,P0189,46
CMP-0031154,PRD-006931,P0159,69
CMP-0031155,PRD-006932,P0175,32
CMP-0031156,PRD-006932,P0215,16
CMP-0031157,PRD-006932,P0179,16
CMP-0031158,PRD-006932,P0136,24
CMP-0031159,PRD-006932,P0177,8
CMP-0031160,PRD-006932,P0283,16
CMP-0031161,PRD-006933,P0167,26
CMP-0031162,PRD-006933,P0254,13
CMP-0031163,PRD-006933,P0178,52
CMP-0031164,PRD-006933,P0253,13
CMP-0031165,PRD-006933,P0191,26
CMP-0031166,PRD-006933,P0190,26
CMP-0031167,PRD-006934,P0236,26
CMP-0031168,PRD-006934,P0218,52
CMP-0031169,PRD-006934,P0104,52
CMP-0031170,PRD-006935,P0071,48
CMP-0031171,PRD-006935,P0135,72
CMP-0031172,PRD-006935,P0121,48
CMP-0031173,PRD-006936,P0106,22
CMP-0031174,PRD-006936,P0168,88
CMP-0031175,PRD-006936,P0138,22
CMP-0031176,PRD-006936,P0173,44
CMP-0031177,PRD-006936,P0175,66
CMP-0031178,PRD-006937,P0279,26
CMP-0031179,PRD-006937,P0282,52
CMP-0031180,PRD-006937,P0205,13
CMP-0031181,PRD-006937,P0195,13
CMP-0031182,PRD-006937,P0058,26
CMP-0031183,PRD-006938,P0157,69
CMP-0031184,PRD-006938,P0134,92
CMP-0031185,PRD-006938,P0164,46
CMP-0031186,PRD-006938,P0122,92
CMP-0031187,PRD-006938,P0156,23
CMP-0031188,PRD-006939,P0125,8
CMP-0031189,PRD-006939,P0127,24
CMP-0031190,PRD-006939,P0160,8
CMP-0031191,PRD-006939,P0120,32
CMP-0031192,PRD-006939,P0121,8
CMP-0031193,PRD-006940,P0252,30
CMP-0031194,PRD-006940,P0041,60
CMP-0031195,PRD-006940,P0112,60
CMP-0031196,PRD-006941,P0025,69
CMP-0031197,PRD-006941,P0026,23
CMP-0031198,PRD-006941,P0122,23
CMP-0031199,PRD-006941,P0098,46
CMP-0031200,PRD-006942,P0126,84
CMP-0031201,PRD-006942,P0116,56
CMP-0031202,PRD-006942,P0096,84
CMP-0031203,PRD-006942,P0199,112
CMP-0031204,PRD-006943,P0200,36
CMP-0031205,PRD-006943,P0120,18
CMP-0031206,PRD-006943,P0209,9
CMP-0031207,PRD-006944,P0097,93
CMP-0031208,PRD-006944,P0121,124
CMP-0031209,PRD-006944,P0304,124
CMP-0031210,PRD-006944,P0022,124
CMP-0031211,PRD-006945,P0116,32
CMP-0031212,PRD-006945,P0007,64
CMP-0031213,PRD-006945,P0040,64
CMP-0031214,PRD-006946,P0132,30
CMP-0031215,PRD-006946,P0196,90
CMP-0031216,PRD-006946,P0174,60
CMP-0031217,PRD-006947,P0064,7
CMP-0031218,PRD-006947,P0209,7
CMP-0031219,PRD-006947,P0152,14
CMP-0031220,PRD-006947,P0198,7
CMP-0031221,PRD-006947,P0067,14
CMP-0031222,PRD-006947,P0215,14
CMP-0031223,PRD-006948,P0002,8
CMP-0031224,PRD-006948,P0048,8
CMP-0031225,PRD-006948,P0129,4
CMP-0031226,PRD-006948,P0114,2
CMP-0031227,PRD-006949,P0168,42
CMP-0031228,PRD-006949,P0204,21
CMP-0031229,PRD-006949,P0163,21
CMP-0031230,PRD-006949,P0153,84
CMP-0031231,PRD-006949,P0173,84
CMP-0031232,PRD-006949,P0165,21
CMP-0031233,PRD-006950,P0135,34
CMP-0031234,PRD-006950,P0210,17
CMP-0031235,PRD-006950,P0144,34
CMP-0031236,PRD-006950,P0194,17
CMP-0031237,PRD-006950,P0130,34
CMP-0031238,PRD-006950,P0206,17
CMP-0031239,PRD-006951,P0225,76
CMP-0031240,PRD-006951,P0031,57
CMP-0031241,PRD-006951,P0023,76
CMP-0031242,PRD-006952,P0177,93
CMP-0031243,PRD-006952,P0176,124
CMP-0031244,PRD-006952,P0181,124
CMP-0031245,PRD-006952,P0067,124
CMP-0031246,PRD-006952,P0184,124
CMP-0031247,PRD-006953,P0119,22
CMP-0031248,PRD-006953,P0292,66
CMP-0031249,PRD-006953,P0001,22
CMP-0031250,PRD-006953,P0109,44
CMP-0031251,PRD-006953,P0025,22
CMP-0031252,PRD-006954,P0092,76
CMP-0031253,PRD-006954,P0140,57
CMP-0031254,PRD-006954,P0089,57
CMP-0031255,PRD-006954,P0077,76
CMP-0031256,PRD-006954,P0169,38
CMP-0031257,PRD-006954,P0076,57
CMP-0031258,PRD-006955,P0306,27
CMP-0031259,PRD-006955,P0133,108
CMP-0031260,PRD-006955,P0030,27
CMP-0031261,PRD-006955,P0292,108
CMP-0031262,PRD-006955,P0130,27
CMP-0031263,PRD-006955,P0099,81
CMP-0031264,PRD-006956,P0199,17
CMP-0031265,PRD-006956,P0125,51
CMP-0031266,PRD-006956,P0194,68
CMP-0031267,PRD-006957,P0166,17
CMP-0031268,PRD-006957,P0155,68
CMP-0031269,PRD-006957,P0169,51
CMP-0031270,PRD-006958,P0048,24
CMP-0031271,PRD-006958,P0246,18
CMP-0031272,PRD-006958,P0234,18
CMP-0031273,PRD-006958,P0112,12
CMP-0031274,PRD-006958,P0130,12
CMP-0031275,PRD-006959,P0066,16
CMP-0031276,PRD-006959,P0063,16
CMP-0031277,PRD-006959,P0158,16
CMP-0031278,PRD-006959,P0082,16
CMP-0031279,PRD-006959,P0072,16
CMP-0031280,PRD-006960,P0205,80
CMP-0031281,PRD-006960,P0275,20
CMP-0031282,PRD-006960,P0078,60
CMP-0031283,PRD-006960,P0081,40
CMP-0031284,PRD-006961,P0110,84
CMP-0031285,PRD-006961,P0221,21
CMP-0031286,PRD-006961,P0107,63
CMP-0031287,PRD-006962,P0041,44
CMP-0031288,PRD-006962,P0028,66
CMP-0031289,PRD-006962,P0122,44
CMP-0031290,PRD-006963,P0124,63
CMP-0031291,PRD-006963,P0213,21
CMP-0031292,PRD-006963,P0194,63
CMP-0031293,PRD-006963,P0184,21
CMP-0031294,PRD-006964,P0060,57
CMP-0031295,PRD-006964,P0146,38
CMP-0031296,PRD-006964,P0188,57
CMP-0031297,PRD-006964,P0159,57
CMP-0031298,PRD-006964,P0079,57
CMP-0031299,PRD-006965,P0022,4
CMP-0031300,PRD-006965,P0228,4
CMP-0031301,PRD-006965,P0224,12
CMP-0031302,PRD-006966,P0202,36
CMP-0031303,PRD-006966,P0209,18
CMP-0031304,PRD-006966,P0199,36
CMP-0031305,PRD-006966,P0062,36
CMP-0031306,PRD-006966,P0276,36
CMP-0031307,PRD-006966,P0200,36
CMP-0031308,PRD-006967,P0055,36
CMP-0031309,PRD-006967,P0071,18
CMP-0031310,PRD-006967,P0280,9
CMP-0031311,PRD-006967,P0271,27
CMP-0031312,PRD-006968,P0137,36
CMP-0031313,PRD-006968,P0107,18
CMP-0031314,PRD-006968,P0136,54
CMP-0031315,PRD-006969,P0141,32
CMP-0031316,PRD-006969,P0111,32
CMP-0031317,PRD-006969,P0195,24
CMP-0031318,PRD-006969,P0172,24
CMP-0031319,PRD-006970,P0136,72
CMP-0031320,PRD-006970,P0186,54
CMP-0031321,PRD-006970,P0098,18
CMP-0031322,PRD-006970,P0094,18
CMP-0031323,PRD-006970,P0197,72
CMP-0031324,PRD-006971,P0094,36
CMP-0031325,PRD-006971,P0109,18
CMP-0031326,PRD-006971,P0016,27
CMP-0031327,PRD-006971,P0049,9
CMP-0031328,PRD-006971,P0008,9
CMP-0031329,PRD-006971,P0295,9
CMP-0031330,PRD-006972,P0235,4
CMP-0031331,PRD-006972,P0119,6
CMP-0031332,PRD-006972,P0225,4
CMP-0031333,PRD-006972,P0237,4
CMP-0031334,PRD-006972,P0013,6
CMP-0031335,PRD-006973,P0196,112
CMP-0031336,PRD-006973,P0181,84
CMP-0031337,PRD-006973,P0163,28
CMP-0031338,PRD-006973,P0105,112
CMP-0031339,PRD-006973,P0110,28
CMP-0031340,PRD-006973,P0182,56
CMP-0031341,PRD-006974,P0207,34
CMP-0031342,PRD-006974,P0281,51
CMP-0031343,PRD-006974,P0205,68
CMP-0031344,PRD-006975,P0118,36
CMP-0031345,PRD-006975,P0109,36
CMP-0031346,PRD-006975,P0124,24
CMP-0031347,PRD-006976,P0189,28
CMP-0031348,PRD-006976,P0127,84
CMP-0031349,PRD-006976,P0118,56
CMP-0031350,PRD-006977,P0180,2
CMP-0031351,PRD-006977,P0194,2
CMP-0031352,PRD-006977,P0209,2
CMP-0031353,PRD-006978,P0203,21
CMP-0031354,PRD-006978,P0154,28
CMP-0031355,PRD-006978,P0210,14
