snapshot_date,part_id,warehouse,stock_level,reorder_point,unit_cost,inventory_value,below_reorder
2023-09-02,P0305,WH-Erie-PA,7,136,522.46,3657.22,True
2023-09-02,P0263,WH-Chicago-IL,113,63,774.69,87539.97,False
2023-09-02,P0300,WH-FortWorth-TX,2,104,694.1,1388.2,True
2023-09-02,P0266,WH-Chicago-IL,563,219,169.21,95265.23,False
2023-09-02,P0173,WH-FortWorth-TX,185,175,535.84,99130.4,False
2023-09-02,P0236,WH-Seattle-WA,99,198,614.82,60867.18,True
2023-09-02,P0184,WH-Erie-PA,370,156,849.27,314229.9,False
2023-09-02,P0193,WH-Chicago-IL,222,112,417.52,92689.44,False
2023-09-02,P0065,WH-Seattle-WA,222,201,226.24,50225.28,False
2023-09-02,P0306,WH-Seattle-WA,183,73,373.45,68341.35,False
2023-09-02,P0075,WH-Chicago-IL,8,43,237.24,1897.92,True
2023-09-02,P0247,WH-Erie-PA,162,125,352.21,57058.02,False
2023-09-02,P0072,WH-Seattle-WA,233,59,845.95,197106.35,False
2023-09-02,P0063,WH-FortWorth-TX,91,179,563.15,51246.65,True
2023-09-02,P0036,WH-FortWorth-TX,74,224,445.1,32937.4,True
2023-09-02,P0119,WH-FortWorth-TX,469,168,222.53,104366.57,False
2023-09-02,P0033,WH-Erie-PA,88,34,15.51,1364.88,False
2023-09-02,P0134,WH-Seattle-WA,44,40,75.73,3332.12,False
2023-09-02,P0156,WH-FortWorth-TX,85,53,449.38,38197.3,False
2023-09-02,P0270,WH-Erie-PA,89,45,420.37,37412.93,False
2023-09-02,P0023,WH-Chicago-IL,564,160,209.1,117932.4,False
2023-09-02,P0138,WH-Erie-PA,192,71,650.75,124944.0,False
2023-09-02,P0086,WH-Seattle-WA,9,39,635.63,5720.67,True
2023-09-02,P0206,WH-Chicago-IL,705,178,657.56,463579.8,False
2023-09-02,P0141,WH-Erie-PA,112,92,539.01,60369.12,False
2023-09-02,P0286,WH-Chicago-IL,285,87,116.67,33250.95,False
2023-09-02,P0040,WH-Chicago-IL,380,145,345.48,131282.4,False
2023-09-02,P0155,WH-FortWorth-TX,515,151,506.33,260759.95,False
2023-09-02,P0068,WH-Chicago-IL,312,119,203.64,63535.68,False
2023-09-02,P0051,WH-FortWorth-TX,108,49,261.51,28243.08,False
2023-09-02,P0055,WH-Chicago-IL,233,97,350.39,81640.87,False
2023-09-02,P0128,WH-Chicago-IL,67,36,127.95,8572.65,False
2023-09-02,P0140,WH-Seattle-WA,375,213,862.98,323617.5,False
2023-09-02,P0257,WH-Erie-PA,332,195,883.12,293195.84,False
2023-09-02,P0116,WH-Chicago-IL,238,70,750.05,178511.9,False
2023-09-02,P0121,WH-Chicago-IL,472,168,71.84,33908.48,False
2023-09-02,P0308,WH-Chicago-IL,80,132,108.69,8695.2,True
2023-09-02,P0142,WH-Erie-PA,594,183,698.65,414998.1,False
2023-09-02,P0197,WH-Erie-PA,67,142,501.06,33571.02,True
2023-09-02,P0050,WH-Erie-PA,71,65,184.56,13103.76,False
2023-09-02,P0037,WH-FortWorth-TX,406,170,126.3,51277.8,False
2023-09-02,P0067,WH-Erie-PA,147,55,564.73,83015.31,False
2023-09-02,P0273,WH-Erie-PA,428,170,258.39,110590.92,False
2023-09-02,P0283,WH-Erie-PA,142,103,825.52,117223.84,False
2023-09-02,P0038,WH-FortWorth-TX,43,84,481.99,20725.57,True
2023-09-02,P0291,WH-Chicago-IL,533,192,369.69,197044.77,False
2023-09-02,P0202,WH-Erie-PA,202,153,639.29,129136.58,False
2023-09-02,P0160,WH-Chicago-IL,52,60,121.78,6332.56,True
2023-09-02,P0039,WH-Erie-PA,327,109,660.99,216143.73,False
2023-09-02,P0096,WH-FortWorth-TX,458,201,651.7,298478.6,False
2023-09-02,P0002,WH-Erie-PA,468,169,666.78,312053.04,False
2023-09-02,P0030,WH-Erie-PA,150,57,689.34,103401.0,False
2023-09-02,P0001,WH-FortWorth-TX,85,92,113.53,9650.05,True
2023-09-02,P0100,WH-Seattle-WA,411,127,127.65,52464.15,False
2023-09-02,P0111,WH-FortWorth-TX,162,57,679.6,110095.2,False
2023-09-02,P0280,WH-FortWorth-TX,92,54,751.12,69103.04,False
2023-09-02,P0292,WH-FortWorth-TX,458,146,484.48,221891.84,False
2023-09-02,P0021,WH-Chicago-IL,316,173,249.42,78816.72,False
2023-09-02,P0208,WH-Seattle-WA,365,146,503.45,183759.25,False
2023-09-02,P0024,WH-Seattle-WA,159,69,683.87,108735.33,False
2023-09-02,P0272,WH-Seattle-WA,242,67,810.85,196225.7,False
2023-09-02,P0244,WH-Chicago-IL,668,246,611.85,408715.8,False
2023-09-02,P0171,WH-FortWorth-TX,619,182,508.89,315002.91,False
2023-09-02,P0090,WH-FortWorth-TX,181,245,582.71,105470.51,True
2023-09-02,P0113,WH-FortWorth-TX,105,146,235.54,24731.7,True
2023-09-02,P0117,WH-Erie-PA,315,100,680.32,214300.8,False
2023-09-02,P0060,WH-Chicago-IL,735,247,65.34,48024.9,False
2023-09-02,P0157,WH-Erie-PA,118,199,372.89,44001.02,True
2023-09-02,P0069,WH-Seattle-WA,214,142,231.19,49474.66,False
2023-09-02,P0295,WH-FortWorth-TX,666,199,611.46,407232.36,False
2023-09-02,P0028,WH-Chicago-IL,545,141,582.25,317326.25,False
2023-09-02,P0260,WH-FortWorth-TX,151,62,711.31,107407.81,False
2023-09-02,P0058,WH-FortWorth-TX,63,110,666.13,41966.19,True
2023-09-02,P0145,WH-FortWorth-TX,238,122,448.83,106821.54,False
2023-09-02,P0207,WH-FortWorth-TX,253,153,780.76,197532.28,False
2023-09-02,P0199,WH-FortWorth-TX,550,171,155.16,85338.0,False
2023-09-02,P0167,WH-Seattle-WA,40,77,430.42,17216.8,True
2023-09-02,P0151,WH-Chicago-IL,452,113,312.71,141344.92,False
2023-09-02,P0268,WH-FortWorth-TX,218,86,540.39,117805.02,False
2023-09-02,P0045,WH-Chicago-IL,683,176,132.1,90224.3,False
2023-09-09,P0305,WH-Erie-PA,488,136,522.46,254960.48,False
2023-09-09,P0263,WH-Erie-PA,162,63,774.69,125499.78,False
2023-09-09,P0300,WH-Chicago-IL,183,104,694.1,127020.3,False
2023-09-09,P0266,WH-Chicago-IL,379,219,169.21,64130.59,False
2023-09-09,P0173,WH-FortWorth-TX,82,175,535.84,43938.88,True
2023-09-09,P0236,WH-FortWorth-TX,475,198,614.82,292039.5,False
2023-09-09,P0184,WH-Chicago-IL,447,156,849.27,379623.69,False
2023-09-09,P0193,WH-Seattle-WA,150,112,417.52,62628.0,False
2023-09-09,P0065,WH-Seattle-WA,288,201,226.24,65157.12,False
2023-09-09,P0306,WH-Seattle-WA,175,73,373.45,65353.75,False
2023-09-09,P0075,WH-Erie-PA,141,43,237.24,33450.84,False
2023-09-09,P0247,WH-FortWorth-TX,199,125,352.21,70089.79,False
2023-09-09,P0072,WH-Chicago-IL,14,59,845.95,11843.3,True
2023-09-09,P0063,WH-FortWorth-TX,280,179,563.15,157682.0,False
2023-09-09,P0036,WH-FortWorth-TX,434,224,445.1,193173.4,False
2023-09-09,P0119,WH-Chicago-IL,11,168,222.53,2447.83,True
2023-09-09,P0033,WH-Erie-PA,134,34,15.51,2078.34,False
2023-09-09,P0134,WH-Erie-PA,26,40,75.73,1968.98,True
2023-09-09,P0156,WH-Erie-PA,171,53,449.38,76843.98,False
2023-09-09,P0270,WH-FortWorth-TX,167,45,420.37,70201.79,False
2023-09-09,P0023,WH-Seattle-WA,540,160,209.1,112914.0,False
2023-09-09,P0138,WH-Erie-PA,115,71,650.75,74836.25,False
2023-09-09,P0086,WH-Seattle-WA,3,39,635.63,1906.89,True
2023-09-09,P0206,WH-Erie-PA,320,178,657.56,210419.2,False
2023-09-09,P0141,WH-Chicago-IL,87,92,539.01,46893.87,True
2023-09-09,P0286,WH-Chicago-IL,252,87,116.67,29400.84,False
2023-09-09,P0040,WH-Seattle-WA,249,145,345.48,86024.52,False
2023-09-09,P0155,WH-Chicago-IL,170,151,506.33,86076.1,False
2023-09-09,P0068,WH-FortWorth-TX,297,119,203.64,60481.08,False
2023-09-09,P0051,WH-Chicago-IL,135,49,261.51,35303.85,False
2023-09-09,P0055,WH-Erie-PA,32,97,350.39,11212.48,True
2023-09-09,P0128,WH-Seattle-WA,26,36,127.95,3326.7,True
2023-09-09,P0140,WH-Erie-PA,766,213,862.98,661042.68,False
2023-09-09,P0257,WH-Erie-PA,32,195,883.12,28259.84,True
2023-09-09,P0116,WH-FortWorth-TX,92,70,750.05,69004.6,False
2023-09-09,P0121,WH-Erie-PA,402,168,71.84,28879.68,False
2023-09-09,P0308,WH-FortWorth-TX,420,132,108.69,45649.8,False
2023-09-09,P0142,WH-Erie-PA,276,183,698.65,192827.4,False
2023-09-09,P0197,WH-Seattle-WA,447,142,501.06,223973.82,False
2023-09-09,P0050,WH-Seattle-WA,51,65,184.56,9412.56,True
2023-09-09,P0037,WH-Erie-PA,432,170,126.3,54561.6,False
2023-09-09,P0067,WH-FortWorth-TX,199,55,564.73,112381.27,False
2023-09-09,P0273,WH-Chicago-IL,118,170,258.39,30490.02,True
2023-09-09,P0283,WH-Chicago-IL,352,103,825.52,290583.04,False
2023-09-09,P0038,WH-Erie-PA,311,84,481.99,149898.89,False
2023-09-09,P0291,WH-FortWorth-TX,274,192,369.69,101295.06,False
2023-09-09,P0202,WH-Chicago-IL,375,153,639.29,239733.75,False
2023-09-09,P0160,WH-Chicago-IL,94,60,121.78,11447.32,False
2023-09-09,P0039,WH-Seattle-WA,43,109,660.99,28422.57,True
2023-09-09,P0096,WH-FortWorth-TX,246,201,651.7,160318.2,False
2023-09-09,P0002,WH-FortWorth-TX,223,169,666.78,148691.94,False
2023-09-09,P0030,WH-Seattle-WA,66,57,689.34,45496.44,False
2023-09-09,P0001,WH-Chicago-IL,192,92,113.53,21797.76,False
2023-09-09,P0100,WH-Chicago-IL,277,127,127.65,35359.05,False
2023-09-09,P0111,WH-Chicago-IL,85,57,679.6,57766.0,False
2023-09-09,P0280,WH-Erie-PA,131,54,751.12,98396.72,False
2023-09-09,P0292,WH-Seattle-WA,466,146,484.48,225767.68,False
2023-09-09,P0021,WH-Seattle-WA,208,173,249.42,51879.36,False
2023-09-09,P0208,WH-FortWorth-TX,395,146,503.45,198862.75,False
2023-09-09,P0024,WH-Seattle-WA,76,69,683.87,51974.12,False
2023-09-09,P0272,WH-FortWorth-TX,177,67,810.85,143520.45,False
2023-09-09,P0244,WH-Erie-PA,221,246,611.85,135218.85,True
2023-09-09,P0171,WH-Seattle-WA,79,182,508.89,40202.31,True
2023-09-09,P0090,WH-Seattle-WA,342,245,582.71,199286.82,False
2023-09-09,P0113,WH-Erie-PA,102,146,235.54,24025.08,True
2023-09-09,P0117,WH-Chicago-IL,181,100,680.32,123137.92,False
2023-09-09,P0060,WH-Erie-PA,449,247,65.34,29337.66,False
2023-09-09,P0157,WH-Erie-PA,130,199,372.89,48475.7,True
2023-09-09,P0069,WH-Erie-PA,295,142,231.19,68201.05,False
2023-09-09,P0295,WH-Seattle-WA,413,199,611.46,252532.98,False
2023-09-09,P0028,WH-Chicago-IL,131,141,582.25,76274.75,True
2023-09-09,P0260,WH-Chicago-IL,175,62,711.31,124479.25,False
2023-09-09,P0058,WH-Seattle-WA,109,110,666.13,72608.17,True
2023-09-09,P0145,WH-Chicago-IL,314,122,448.83,140932.62,False
2023-09-09,P0207,WH-Seattle-WA,338,153,780.76,263896.88,False
2023-09-09,P0199,WH-Seattle-WA,540,171,155.16,83786.4,False
2023-09-09,P0167,WH-Erie-PA,268,77,430.42,115352.56,False
2023-09-09,P0151,WH-Seattle-WA,379,113,312.71,118517.09,False
2023-09-09,P0268,WH-Chicago-IL,237,86,540.39,128072.43,False
2023-09-09,P0045,WH-FortWorth-TX,236,176,132.1,31175.6,False
2023-09-16,P0305,WH-Erie-PA,144,136,522.46,75234.24,False
2023-09-16,P0263,WH-Chicago-IL,25,63,774.69,19367.25,True
2023-09-16,P0300,WH-Erie-PA,235,104,694.1,163113.5,False
2023-09-16,P0266,WH-Chicago-IL,859,219,169.21,145351.39,False
2023-09-16,P0173,WH-Erie-PA,283,175,535.84,151642.72,False
2023-09-16,P0236,WH-FortWorth-TX,200,198,614.82,122964.0,False
2023-09-16,P0184,WH-FortWorth-TX,40,156,849.27,33970.8,True
2023-09-16,P0193,WH-FortWorth-TX,312,112,417.52,130266.24,False
2023-09-16,P0065,WH-FortWorth-TX,115,201,226.24,26017.6,True
2023-09-16,P0306,WH-FortWorth-TX,167,73,373.45,62366.15,False
2023-09-16,P0075,WH-Seattle-WA,128,43,237.24,30366.72,False
2023-09-16,P0247,WH-Chicago-IL,45,125,352.21,15849.45,True
2023-09-16,P0072,WH-Seattle-WA,99,59,845.95,83749.05,False
2023-09-16,P0063,WH-Erie-PA,247,179,563.15,139098.05,False
2023-09-16,P0036,WH-Erie-PA,867,224,445.1,385901.7,False
2023-09-16,P0119,WH-Erie-PA,393,168,222.53,87454.29,False
2023-09-16,P0033,WH-Erie-PA,127,34,15.51,1969.77,False
2023-09-16,P0134,WH-Chicago-IL,158,40,75.73,11965.34,False
2023-09-16,P0156,WH-Erie-PA,116,53,449.38,52128.08,False
2023-09-16,P0270,WH-FortWorth-TX,158,45,420.37,66418.46,False
2023-09-16,P0023,WH-Chicago-IL,621,160,209.1,129851.1,False
2023-09-16,P0138,WH-Chicago-IL,243,71,650.75,158132.25,False
2023-09-16,P0086,WH-Erie-PA,121,39,635.63,76911.23,False
2023-09-16,P0206,WH-Erie-PA,530,178,657.56,348506.8,False
2023-09-16,P0141,WH-Chicago-IL,7,92,539.01,3773.07,True
2023-09-16,P0286,WH-Chicago-IL,41,87,116.67,4783.47,True
2023-09-16,P0040,WH-Chicago-IL,408,145,345.48,140955.84,False
2023-09-16,P0155,WH-Chicago-IL,130,151,506.33,65822.9,True
2023-09-16,P0068,WH-Seattle-WA,6,119,203.64,1221.84,True
2023-09-16,P0051,WH-Erie-PA,2,49,261.51,523.02,True
2023-09-16,P0055,WH-Erie-PA,179,97,350.39,62719.81,False
2023-09-16,P0128,WH-Erie-PA,18,36,127.95,2303.1,True
2023-09-16,P0140,WH-Erie-PA,52,213,862.98,44874.96,True
2023-09-16,P0257,WH-Chicago-IL,64,195,883.12,56519.68,True
2023-09-16,P0116,WH-Erie-PA,126,70,750.05,94506.3,False
2023-09-16,P0121,WH-FortWorth-TX,305,168,71.84,21911.2,False
2023-09-16,P0308,WH-Erie-PA,266,132,108.69,28911.54,False
2023-09-16,P0142,WH-FortWorth-TX,40,183,698.65,27946.0,True
2023-09-16,P0197,WH-FortWorth-TX,144,142,501.06,72152.64,False
2023-09-16,P0050,WH-Erie-PA,81,65,184.56,14949.36,False
2023-09-16,P0037,WH-FortWorth-TX,445,170,126.3,56203.5,False
2023-09-16,P0067,WH-Chicago-IL,166,55,564.73,93745.18,False
2023-09-16,P0273,WH-Chicago-IL,497,170,258.39,128419.83,False
2023-09-16,P0283,WH-Seattle-WA,349,103,825.52,288106.48,False
2023-09-16,P0038,WH-Erie-PA,207,84,481.99,99771.93,False
2023-09-16,P0291,WH-FortWorth-TX,744,192,369.69,275049.36,False
2023-09-16,P0202,WH-FortWorth-TX,277,153,639.29,177083.33,False
2023-09-16,P0160,WH-FortWorth-TX,131,60,121.78,15953.18,False
2023-09-16,P0039,WH-Erie-PA,117,109,660.99,77335.83,False
2023-09-16,P0096,WH-FortWorth-TX,219,201,651.7,142722.3,False
2023-09-16,P0002,WH-Seattle-WA,301,169,666.78,200700.78,False
2023-09-16,P0030,WH-Chicago-IL,99,57,689.34,68244.66,False
2023-09-16,P0001,WH-FortWorth-TX,67,92,113.53,7606.51,True
2023-09-16,P0100,WH-FortWorth-TX,193,127,127.65,24636.45,False
2023-09-16,P0111,WH-FortWorth-TX,62,57,679.6,42135.2,False
2023-09-16,P0280,WH-FortWorth-TX,26,54,751.12,19529.12,True
2023-09-16,P0292,WH-Seattle-WA,52,146,484.48,25192.96,True
2023-09-16,P0021,WH-FortWorth-TX,218,173,249.42,54373.56,False
2023-09-16,P0208,WH-Seattle-WA,456,146,503.45,229573.2,False
2023-09-16,P0024,WH-Chicago-IL,28,69,683.87,19148.36,True
2023-09-16,P0272,WH-Seattle-WA,43,67,810.85,34866.55,True
2023-09-16,P0244,WH-Chicago-IL,132,246,611.85,80764.2,True
2023-09-16,P0171,WH-Seattle-WA,703,182,508.89,357749.67,False
2023-09-16,P0090,WH-Erie-PA,851,245,582.71,495886.21,False
2023-09-16,P0113,WH-Erie-PA,323,146,235.54,76079.42,False
2023-09-16,P0117,WH-Chicago-IL,297,100,680.32,202055.04,False
2023-09-16,P0060,WH-Seattle-WA,450,247,65.34,29403.0,False
2023-09-16,P0157,WH-Erie-PA,665,199,372.89,247971.85,False
2023-09-16,P0069,WH-FortWorth-TX,86,142,231.19,19882.34,True
2023-09-16,P0295,WH-FortWorth-TX,613,199,611.46,374824.98,False
2023-09-16,P0028,WH-Chicago-IL,148,141,582.25,86173.0,False
2023-09-16,P0260,WH-Chicago-IL,234,62,711.31,166446.54,False
2023-09-16,P0058,WH-Seattle-WA,329,110,666.13,219156.77,False
2023-09-16,P0145,WH-Erie-PA,83,122,448.83,37252.89,True
2023-09-16,P0207,WH-Erie-PA,489,153,780.76,381791.64,False
2023-09-16,P0199,WH-Chicago-IL,225,171,155.16,34911.0,False
2023-09-16,P0167,WH-Erie-PA,109,77,430.42,46915.78,False
2023-09-16,P0151,WH-Chicago-IL,365,113,312.71,114139.15,False
2023-09-16,P0268,WH-Seattle-WA,40,86,540.39,21615.6,True
2023-09-16,P0045,WH-Seattle-WA,564,176,132.1,74504.4,False
2023-09-23,P0305,WH-Seattle-WA,433,136,522.46,226225.18,False
2023-09-23,P0263,WH-FortWorth-TX,252,63,774.69,195221.88,False
2023-09-23,P0300,WH-Chicago-IL,156,104,694.1,108279.6,False
2023-09-23,P0266,WH-FortWorth-TX,2,219,169.21,338.42,True
2023-09-23,P0173,WH-Seattle-WA,208,175,535.84,111454.72,False
2023-09-23,P0236,WH-Chicago-IL,107,198,614.82,65785.74,True
2023-09-23,P0184,WH-Seattle-WA,275,156,849.27,233549.25,False
2023-09-23,P0193,WH-Erie-PA,376,112,417.52,156987.52,False
2023-09-23,P0065,WH-Erie-PA,219,201,226.24,49546.56,False
2023-09-23,P0306,WH-Seattle-WA,206,73,373.45,76930.7,False
2023-09-23,P0075,WH-FortWorth-TX,91,43,237.24,21588.84,False
2023-09-23,P0247,WH-Seattle-WA,450,125,352.21,158494.5,False
2023-09-23,P0072,WH-Seattle-WA,193,59,845.95,163268.35,False
2023-09-23,P0063,WH-FortWorth-TX,326,179,563.15,183586.9,False
2023-09-23,P0036,WH-FortWorth-TX,286,224,445.1,127298.6,False
2023-09-23,P0119,WH-FortWorth-TX,279,168,222.53,62085.87,False
2023-09-23,P0033,WH-FortWorth-TX,59,34,15.51,915.09,False
2023-09-23,P0134,WH-Erie-PA,131,40,75.73,9920.63,False
2023-09-23,P0156,WH-Seattle-WA,92,53,449.38,41342.96,False
2023-09-23,P0270,WH-FortWorth-TX,173,45,420.37,72724.01,False
2023-09-23,P0023,WH-FortWorth-TX,138,160,209.1,28855.8,True
2023-09-23,P0138,WH-FortWorth-TX,206,71,650.75,134054.5,False
2023-09-23,P0086,WH-Erie-PA,76,39,635.63,48307.88,False
2023-09-23,P0206,WH-Seattle-WA,663,178,657.56,435962.28,False
2023-09-23,P0141,WH-Seattle-WA,259,92,539.01,139603.59,False
2023-09-23,P0286,WH-Chicago-IL,281,87,116.67,32784.27,False
2023-09-23,P0040,WH-Seattle-WA,532,145,345.48,183795.36,False
2023-09-23,P0155,WH-Chicago-IL,62,151,506.33,31392.46,True
2023-09-23,P0068,WH-Chicago-IL,152,119,203.64,30953.28,False
2023-09-23,P0051,WH-Seattle-WA,79,49,261.51,20659.29,False
2023-09-23,P0055,WH-Chicago-IL,188,97,350.39,65873.32,False
2023-09-23,P0128,WH-FortWorth-TX,87,36,127.95,11131.65,False
2023-09-23,P0140,WH-Seattle-WA,28,213,862.98,24163.44,True
2023-09-23,P0257,WH-FortWorth-TX,321,195,883.12,283481.52,False
2023-09-23,P0116,WH-Seattle-WA,238,70,750.05,178511.9,False
2023-09-23,P0121,WH-Erie-PA,336,168,71.84,24138.24,False
2023-09-23,P0308,WH-Erie-PA,78,132,108.69,8477.82,True
2023-09-23,P0142,WH-Erie-PA,584,183,698.65,408011.6,False
2023-09-23,P0197,WH-FortWorth-TX,381,142,501.06,190903.86,False
2023-09-23,P0050,WH-Chicago-IL,61,65,184.56,11258.16,True
2023-09-23,P0037,WH-Chicago-IL,285,170,126.3,35995.5,False
2023-09-23,P0067,WH-Erie-PA,31,55,564.73,17506.63,True
2023-09-23,P0273,WH-Erie-PA,264,170,258.39,68214.96,False
2023-09-23,P0283,WH-Chicago-IL,364,103,825.52,300489.28,False
2023-09-23,P0038,WH-FortWorth-TX,264,84,481.99,127245.36,False
2023-09-23,P0291,WH-Seattle-WA,353,192,369.69,130500.57,False
2023-09-23,P0202,WH-FortWorth-TX,231,153,639.29,147675.99,False
2023-09-23,P0160,WH-Chicago-IL,121,60,121.78,14735.38,False
2023-09-23,P0039,WH-Erie-PA,227,109,660.99,150044.73,False
2023-09-23,P0096,WH-FortWorth-TX,397,201,651.7,258724.9,False
2023-09-23,P0002,WH-Chicago-IL,570,169,666.78,380064.6,False
2023-09-23,P0030,WH-Seattle-WA,210,57,689.34,144761.4,False
2023-09-23,P0001,WH-Erie-PA,349,92,113.53,39621.97,False
2023-09-23,P0100,WH-Chicago-IL,174,127,127.65,22211.1,False
2023-09-23,P0111,WH-FortWorth-TX,95,57,679.6,64562.0,False
2023-09-23,P0280,WH-FortWorth-TX,47,54,751.12,35302.64,True
2023-09-23,P0292,WH-Erie-PA,374,146,484.48,181195.52,False
2023-09-23,P0021,WH-Chicago-IL,17,173,249.42,4240.14,True
2023-09-23,P0208,WH-FortWorth-TX,374,146,503.45,188290.3,False
2023-09-23,P0024,WH-Seattle-WA,240,69,683.87,164128.8,False
2023-09-23,P0272,WH-Erie-PA,236,67,810.85,191360.6,False
2023-09-23,P0244,WH-Seattle-WA,105,246,611.85,64244.25,True
2023-09-23,P0171,WH-FortWorth-TX,414,182,508.89,210680.46,False
2023-09-23,P0090,WH-Erie-PA,596,245,582.71,347295.16,False
2023-09-23,P0113,WH-Erie-PA,342,146,235.54,80554.68,False
2023-09-23,P0117,WH-Chicago-IL,155,100,680.32,105449.6,False
2023-09-23,P0060,WH-FortWorth-TX,617,247,65.34,40314.78,False
2023-09-23,P0157,WH-Chicago-IL,230,199,372.89,85764.7,False
2023-09-23,P0069,WH-Chicago-IL,387,142,231.19,89470.53,False
2023-09-23,P0295,WH-Chicago-IL,505,199,611.46,308787.3,False
2023-09-23,P0028,WH-Chicago-IL,439,141,582.25,255607.75,False
2023-09-23,P0260,WH-Erie-PA,118,62,711.31,83934.58,False
2023-09-23,P0058,WH-Chicago-IL,218,110,666.13,145216.34,False
2023-09-23,P0145,WH-FortWorth-TX,442,122,448.83,198382.86,False
2023-09-23,P0207,WH-FortWorth-TX,170,153,780.76,132729.2,False
2023-09-23,P0199,WH-Erie-PA,38,171,155.16,5896.08,True
2023-09-23,P0167,WH-FortWorth-TX,90,77,430.42,38737.8,False
2023-09-23,P0151,WH-FortWorth-TX,111,113,312.71,34710.81,True
2023-09-23,P0268,WH-FortWorth-TX,255,86,540.39,137799.45,False
2023-09-23,P0045,WH-Seattle-WA,444,176,132.1,58652.4,False
2023-09-30,P0305,WH-Erie-PA,386,136,522.46,201669.56,False
2023-09-30,P0263,WH-Chicago-IL,194,63,774.69,150289.86,False
2023-09-30,P0300,WH-Chicago-IL,266,104,694.1,184630.6,False
2023-09-30,P0266,WH-Erie-PA,753,219,169.21,127415.13,False
2023-09-30,P0173,WH-Erie-PA,393,175,535.84,210585.12,False
2023-09-30,P0236,WH-Chicago-IL,773,198,614.82,475255.86,False
2023-09-30,P0184,WH-Erie-PA,525,156,849.27,445866.75,False
2023-09-30,P0193,WH-Erie-PA,181,112,417.52,75571.12,False
2023-09-30,P0065,WH-Seattle-WA,13,201,226.24,2941.12,True
2023-09-30,P0306,WH-FortWorth-TX,216,73,373.45,80665.2,False
2023-09-30,P0075,WH-Erie-PA,62,43,237.24,14708.88,False
2023-09-30,P0247,WH-Erie-PA,290,125,352.21,102140.9,False
2023-09-30,P0072,WH-FortWorth-TX,18,59,845.95,15227.1,True
2023-09-30,P0063,WH-FortWorth-TX,192,179,563.15,108124.8,False
2023-09-30,P0036,WH-Erie-PA,558,224,445.1,248365.8,False
2023-09-30,P0119,WH-Erie-PA,551,168,222.53,122614.03,False
2023-09-30,P0033,WH-FortWorth-TX,83,34,15.51,1287.33,False
2023-09-30,P0134,WH-Seattle-WA,89,40,75.73,6739.97,False
2023-09-30,P0156,WH-Erie-PA,166,53,449.38,74597.08,False
2023-09-30,P0270,WH-Erie-PA,60,45,420.37,25222.2,False
2023-09-30,P0023,WH-Erie-PA,380,160,209.1,79458.0,False
2023-09-30,P0138,WH-FortWorth-TX,265,71,650.75,172448.75,False
2023-09-30,P0086,WH-FortWorth-TX,106,39,635.63,67376.78,False
2023-09-30,P0206,WH-Chicago-IL,207,178,657.56,136114.92,False
2023-09-30,P0141,WH-Chicago-IL,246,92,539.01,132596.46,False
2023-09-30,P0286,WH-Seattle-WA,288,87,116.67,33600.96,False
2023-09-30,P0040,WH-FortWorth-TX,474,145,345.48,163757.52,False
2023-09-30,P0155,WH-Erie-PA,318,151,506.33,161012.94,False
2023-09-30,P0068,WH-Erie-PA,332,119,203.64,67608.48,False
2023-09-30,P0051,WH-Seattle-WA,171,49,261.51,44718.21,False
2023-09-30,P0055,WH-Chicago-IL,198,97,350.39,69377.22,False
2023-09-30,P0128,WH-Chicago-IL,103,36,127.95,13178.85,False
2023-09-30,P0140,WH-FortWorth-TX,201,213,862.98,173458.98,True
2023-09-30,P0257,WH-Seattle-WA,499,195,883.12,440676.88,False
2023-09-30,P0116,WH-Seattle-WA,24,70,750.05,18001.2,True
2023-09-30,P0121,WH-Seattle-WA,277,168,71.84,19899.68,False
2023-09-30,P0308,WH-Chicago-IL,237,132,108.69,25759.53,False
2023-09-30,P0142,WH-Erie-PA,262,183,698.65,183046.3,False
2023-09-30,P0197,WH-Seattle-WA,295,142,501.06,147812.7,False
2023-09-30,P0050,WH-FortWorth-TX,233,65,184.56,43002.48,False
2023-09-30,P0037,WH-Chicago-IL,668,170,126.3,84368.4,False
2023-09-30,P0067,WH-Chicago-IL,167,55,564.73,94309.91,False
2023-09-30,P0273,WH-Chicago-IL,154,170,258.39,39792.06,True
2023-09-30,P0283,WH-Seattle-WA,144,103,825.52,118874.88,False
2023-09-30,P0038,WH-Erie-PA,268,84,481.99,129173.32,False
2023-09-30,P0291,WH-Erie-PA,150,192,369.69,55453.5,True
2023-09-30,P0202,WH-Chicago-IL,435,153,639.29,278091.15,False
2023-09-30,P0160,WH-Erie-PA,71,60,121.78,8646.38,False
2023-09-30,P0039,WH-Seattle-WA,29,109,660.99,19168.71,True
2023-09-30,P0096,WH-Erie-PA,680,201,651.7,443156.0,False
2023-09-30,P0002,WH-Chicago-IL,614,169,666.78,409402.92,False
2023-09-30,P0030,WH-Seattle-WA,74,57,689.34,51011.16,False
2023-09-30,P0001,WH-Erie-PA,188,92,113.53,21343.64,False
2023-09-30,P0100,WH-FortWorth-TX,76,127,127.65,9701.4,True
2023-09-30,P0111,WH-Erie-PA,54,57,679.6,36698.4,True
2023-09-30,P0280,WH-Erie-PA,165,54,751.12,123934.8,False
2023-09-30,P0292,WH-Chicago-IL,531,146,484.48,257258.88,False
