order_id,part_id,supplier_id,order_date,qty_ordered,qty_received,unit_cost,total_order_value,status,priority,expected_delivery_days
ORD-007601,P0082,SUP-012,2022-01-27,179,124,328.01,-999.0,Cancelled,Low,28
ORD-007602,P0081,SUP-008,2023-12-02,312,40,810.55,252891.6,Pending,Standard,5
ORD-007603,P0058,SUP-028,2022-11-23,446,206,666.13,297093.98,Pending,Standard,29
ORD-007604,P0210,SUP-002,2024-12-07,100,100,53.63,5363.0,Delivered,Urgent,16
ORD-007605,P0259,SUP-023,2023-10-12,466,346,601.55,280322.3,Backordered,Standard,25
ORD-007606,P0067,SUP-027,2023-09-28,388,215,564.73,219115.24,In Transit,Standard,20
ORD-007607,P0296,SUP-008,2022-09-25,580,337,552.26,320310.8,In Transit,Standard,25
ORD-007608,P0154,SUP-027,2022-03-27,311,172,854.04,265606.44,Cancelled,Standard,25
ORD-007609,P0295,SUP-021,2023-04-22,418,418,611.46,255590.28,Delivered,Low,9
ORD-007610,P0194,SUP-015,2023-06-04,33,7,372.69,12298.77,Backordered,Standard,12
ORD-007611,P0201,SUP-002,2024-12-23,150,103,588.22,88233.0,Backordered,Standard,10
ORD-007612,P0285,SUP-026,2023-01-11,238,19,213.46,50803.48,In Transit,Standard,24
ORD-007613,P0012,SUP-019,2023-02-17,27,19,600.22,16205.94,Pending,Standard,22
ORD-007614,P0150,SUP-026,2022-03-28,549,508,413.96,227264.04,Cancelled,Low,16
ORD-007615,P0039,SUP-014,2022-02-16,73,28,660.99,48252.27,Backordered,Standard,11
ORD-007616,P0037,SUP-007,2023-10-15,550,550,126.3,69465.0,Delivered,Low,23
ORD-007617,P0178,SUP-011,2023-05-31,99,26,637.14,63076.86,Backordered,Standard,27
ORD-007618,P0287,SUP-020,2024-10-13,120,120,511.45,61374.0,Delivered,Urgent,27
ORD-007619,P0075,SUP-014,2023-09-22,34,19,237.24,8066.16,Pending,Standard,19
ORD-007620,P0024,SUP-030,2022-09-30,214,91,683.87,146348.18,Backordered,Standard,23
ORD-007621,P0227,SUP-020,2022-04-24,448,228,605.15,271107.2,Pending,Standard,13
ORD-007622,P0018,SUP-028,2022-01-02,338,338,742.3,250897.4,Delivered,Standard,18
ORD-007623,P0031,SUP-024,2024-02-25,235,219,759.88,178571.8,Pending,Urgent,9
ORD-007624,P0200,SUP-003,2023-03-21,285,285,213.86,-999.0,Delivered,Standard,18
ORD-007625,P0044,SUP-014,2023-07-30,105,55,470.03,49353.15,In Transit,Standard,7
ORD-007626,P0224,SUP-016,2023-10-10,75,35,618.39,46379.25,Cancelled,Low,27
ORD-007627,P0136,SUP-024,2022-11-17,257,154,607.47,156119.79,Pending,Low,13
ORD-007628,P0228,SUP-020,2022-06-03,175,115,498.74,87279.5,Cancelled,Standard,26
ORD-007629,P0243,SUP-008,2024-10-11,71,49,139.57,9909.47,In Transit,Standard,11
ORD-007630,P0016,SUP-003,2024-03-11,514,261,660.28,339383.92,Cancelled,Standard,22
ORD-007631,P0157,SUP-001,2024-02-13,71,71,372.89,26475.19,Delivered,Low,7
ORD-007632,P0212,SUP-025,2023-11-02,533,207,868.87,463107.71,In Transit,Standard,22
ORD-007633,P0065,SUP-018,2024-05-23,542,542,226.24,122622.08,Delivered,Low,18
ORD-007634,P0246,SUP-015,2024-09-05,346,346,417.49,144451.54,Delivered,Standard,7
ORD-007635,P0153,SUP-019,2023-04-05,134,134,542.6,72708.4,Delivered,Standard,6
ORD-007636,P0232,SUP-011,2023-01-31,16,4,276.28,4420.48,In Transit,Low,23
ORD-007637,P0215,SUP-030,2022-12-01,374,330,81.22,30376.28,In Transit,Urgent,13
ORD-007638,P0292,SUP-009,2023-01-06,395,185,484.48,191369.6,Pending,Urgent,8
ORD-007639,P0190,SUP-028,2024-07-19,267,267,735.61,196407.87,Delivered,Standard,3
ORD-007640,P0157,SUP-022,2023-04-25,532,252,372.89,198377.48,In Transit,Low,17
ORD-007641,P0184,SUP-013,2024-01-10,252,168,849.27,214016.04,Pending,Standard,23
ORD-007642,P0093,SUP-025,2022-12-14,60,37,320.93,19255.8,In Transit,Standard,17
ORD-007643,P0170,SUP-011,2022-03-10,276,203,732.86,202269.36,Pending,Standard,19
ORD-007644,P0006,SUP-003,2023-02-16,585,479,784.33,458833.05,Cancelled,Urgent,27
ORD-007645,P0229,SUP-002,2022-12-03,289,122,580.46,167752.94,In Transit,Low,20
ORD-007646,P0076,SUP-020,2023-11-10,471,471,389.86,183624.06,Delivered,Standard,27
ORD-007647,P0120,SUP-011,2024-11-26,282,282,148.49,41874.18,Delivered,Standard,7
ORD-007648,P0123,SUP-021,2024-08-12,335,335,773.21,259025.35,Delivered,Standard,30
ORD-007649,P0144,SUP-002,2022-12-28,169,66,76.03,12849.07,Backordered,Low,27
ORD-007650,P0155,SUP-026,2022-01-16,444,268,506.33,224810.52,Backordered,Urgent,25
ORD-007651,P0277,SUP-026,2022-04-06,472,102,414.63,195705.36,Pending,Standard,24
ORD-007652,P0250,SUP-007,2022-12-23,324,238,635.45,205885.8,Pending,Standard,6
ORD-007653,P0229,SUP-021,2023-12-20,477,477,580.46,276879.42,Delivered,Urgent,28
ORD-007654,P0175,SUP-016,2022-06-24,135,103,201.76,27237.6,In Transit,Standard,5
ORD-007655,P0109,SUP-015,2024-09-28,495,43,572.34,283308.3,In Transit,Standard,26
ORD-007656,P0254,SUP-008,2024-12-16,74,74,671.91,49721.34,Delivered,Standard,25
ORD-007657,P0039,SUP-022,2023-03-18,130,108,660.99,85928.7,Pending,Urgent,30
ORD-007658,P0218,SUP-007,2022-09-04,328,203,800.38,262524.64,Cancelled,Low,26
ORD-007659,P0296,SUP-024,2024-12-06,451,450,552.26,249069.26,Pending,Urgent,8
ORD-007660,P0258,SUP-006,2022-06-05,194,194,367.35,71265.9,Delivered,Urgent,21
ORD-007661,P0065,SUP-011,2023-01-07,515,433,226.24,116513.6,Pending,Urgent,4
ORD-007662,P0053,SUP-015,2024-07-22,463,463,872.56,403995.28,Delivered,Standard,19
ORD-007663,P0236,SUP-023,2024-01-06,154,154,614.82,94682.28,Delivered,Urgent,20
ORD-007664,P0089,SUP-008,2024-01-29,333,333,367.64,122424.12,Delivered,Low,19
ORD-007665,P0014,SUP-029,2022-04-23,203,203,342.61,69549.83,Delivered,Standard,10
ORD-007666,P0123,SUP-011,2024-06-23,359,359,773.21,277582.39,Delivered,Standard,12
ORD-007667,P0050,SUP-003,2024-09-06,364,364,184.56,67179.84,Delivered,Low,8
ORD-007668,P0034,SUP-021,2023-01-06,125,72,792.67,99083.75,In Transit,Standard,5
ORD-007669,P0048,SUP-029,2024-06-29,11,0,779.5,8574.5,Pending,Urgent,17
ORD-007670,P0219,SUP-025,2024-08-24,212,29,75.55,16016.6,In Transit,Standard,6
ORD-007671,P0153,SUP-013,2024-03-12,259,100,542.6,140533.4,Backordered,Standard,15
ORD-007672,P0083,SUP-014,2023-08-30,340,340,151.78,51605.2,Delivered,Standard,14
ORD-007673,P0125,SUP-026,2023-05-17,189,187,676.55,127867.95,In Transit,Standard,4
ORD-007674,P0083,SUP-013,2022-07-25,317,206,151.78,48114.26,Cancelled,Urgent,13
ORD-007675,P0150,SUP-022,2022-05-22,376,292,413.96,155648.96,In Transit,Urgent,18
ORD-007676,P0120,SUP-005,2022-03-28,501,501,148.49,74393.49,Delivered,Standard,16
ORD-007677,P0065,SUP-014,2024-12-27,575,575,226.24,130088.0,Delivered,Standard,4
ORD-007678,P0137,SUP-029,2022-05-18,231,231,241.78,55851.18,Delivered,Standard,14
ORD-007679,P0099,SUP-029,2024-03-06,415,241,605.2,251158.0,In Transit,Low,19
ORD-007680,P0118,SUP-016,2024-11-21,522,240,569.67,297367.74,Pending,Urgent,23
ORD-007681,P0160,SUP-027,2023-09-08,326,259,121.78,39700.28,Backordered,Standard,3
ORD-007682,P0100,SUP-028,2024-04-06,145,105,127.65,18509.25,In Transit,Urgent,27
ORD-007683,P0290,SUP-006,2023-01-31,37,1,315.74,11682.38,Pending,Standard,7
ORD-007684,P0076,SUP-023,2023-08-27,153,19,389.86,59648.58,In Transit,Standard,22
ORD-007685,P0137,SUP-018,2022-12-25,278,278,241.78,67214.84,Delivered,Standard,4
ORD-007686,P0309,SUP-025,2024-06-01,504,460,365.25,184086.0,Backordered,Standard,4
ORD-007687,P0258,SUP-019,2023-03-01,147,30,367.35,54000.45,In Transit,Standard,7
ORD-007688,P0111,SUP-020,2022-02-07,164,151,679.6,111454.4,Cancelled,Low,19
ORD-007689,P0301,SUP-028,2023-01-29,51,51,455.19,23214.69,Delivered,Standard,3
ORD-007690,P0179,SUP-012,2024-01-23,511,80,249.13,127305.43,Pending,Urgent,20
ORD-007691,P0199,SUP-020,2022-05-05,45,45,155.16,6982.2,Delivered,Standard,12
ORD-007692,P0004,SUP-013,2022-03-05,286,215,547.79,156667.94,In Transit,Low,3
ORD-007693,P0103,SUP-005,2022-06-12,290,290,528.29,153204.1,Delivered,Standard,16
ORD-007694,P0184,SUP-019,2022-01-02,278,278,849.27,236097.06,Delivered,Standard,6
ORD-007695,P0062,SUP-014,2022-08-09,282,170,848.31,239223.42,Backordered,Low,23
ORD-007696,P0296,SUP-003,2022-09-24,495,376,552.26,273368.7,Backordered,Standard,22
ORD-007697,P0025,SUP-023,2024-02-16,78,78,715.99,55847.22,Delivered,Urgent,12
ORD-007698,P0251,SUP-024,2022-05-15,436,436,852.44,371663.84,Delivered,Low,7
ORD-007699,P0189,SUP-022,2022-02-07,319,104,406.37,129632.03,Backordered,Urgent,3
ORD-007700,P0039,SUP-016,2022-02-25,542,542,660.99,358256.58,Delivered,Standard,27
ORD-007701,P0175,SUP-030,2022-06-18,231,106,201.76,46606.56,Cancelled,Standard,22
ORD-007702,P0150,SUP-008,2024-02-28,316,316,413.96,130811.36,Delivered,Standard,23
ORD-007703,P0253,SUP-008,2023-07-01,139,139,855.2,118872.8,Delivered,Standard,30
ORD-007704,P0018,SUP-005,2024-04-27,390,390,742.3,289497.0,Delivered,Standard,9
ORD-007705,P0184,SUP-009,2022-03-01,193,88,849.27,163909.11,In Transit,Urgent,26
ORD-007706,P0158,SUP-025,2022-12-20,584,575,504.82,294814.88,Backordered,Low,3
ORD-007707,P0306,SUP-019,2023-09-08,54,54,373.45,20166.3,Delivered,Urgent,11
ORD-007708,P0166,SUP-014,2023-11-08,109,51,783.59,85411.31,Cancelled,Low,26
ORD-007709,P0084,SUP-026,2023-03-07,299,299,379.88,113584.12,Delivered,Standard,27
ORD-007710,P0149,SUP-005,2024-07-11,92,72,300.24,27622.08,Cancelled,Standard,14
ORD-007711,P0291,SUP-005,2023-02-12,11,11,369.69,4066.59,Delivered,Low,23
ORD-007712,P0203,SUP-030,2022-05-31,419,225,502.87,210702.53,Pending,Standard,22
ORD-007713,P0080,SUP-003,2024-01-08,529,340,503.98,266605.42,In Transit,Low,30
ORD-007714,P0272,SUP-026,2024-02-15,53,53,810.85,42975.05,Delivered,Standard,22
ORD-007715,P0074,SUP-022,2023-06-18,24,24,195.18,4684.32,Delivered,Low,24
ORD-007716,P0301,SUP-006,2024-12-23,344,276,455.19,156585.36,In Transit,Standard,18
ORD-007717,P0103,SUP-023,2024-11-18,567,567,528.29,299540.43,Delivered,Standard,18
ORD-007718,P0110,SUP-018,2022-02-18,492,492,368.69,181395.48,Delivered,Standard,7
ORD-007719,P0189,SUP-021,2022-04-16,578,313,406.37,234881.86,Pending,Low,14
ORD-007720,P0032,SUP-018,2023-02-25,268,234,689.82,184871.76,Backordered,Low,5
ORD-007721,P0132,SUP-001,2023-01-22,367,334,680.53,249754.51,Cancelled,Standard,11
ORD-007722,P0164,SUP-002,2022-01-30,83,12,173.81,14426.23,Backordered,Standard,25
ORD-007723,P0039,SUP-019,2024-03-02,44,44,660.99,29083.56,Delivered,Standard,11
ORD-007724,P0184,SUP-012,2024-11-20,121,108,849.27,102761.67,Cancelled,Standard,24
ORD-007725,P0129,SUP-020,2023-01-29,116,116,514.49,59680.84,Delivered,Low,12
ORD-007726,P0085,SUP-013,2023-10-29,344,344,779.7,268216.8,Delivered,Low,15
ORD-007727,P0166,SUP-030,2022-10-27,379,40,783.59,-999.0,Pending,Standard,11
ORD-007728,P0080,SUP-025,2022-07-27,587,456,503.98,295836.26,Backordered,Standard,5
ORD-007729,P0098,SUP-025,2022-04-30,142,142,765.49,108699.58,Delivered,Standard,7
ORD-007730,P0056,SUP-019,2023-06-08,451,451,389.36,175601.36,Delivered,Standard,6
ORD-007731,P0264,SUP-009,2023-09-23,171,171,721.68,123407.28,Delivered,Standard,22
ORD-007732,P0176,SUP-028,2024-04-11,148,105,81.43,12051.64,Cancelled,Standard,7
ORD-007733,P0199,SUP-030,2022-09-10,432,288,155.16,67029.12,Cancelled,Standard,19
ORD-007734,P0031,SUP-001,2022-06-30,88,88,759.88,-999.0,Delivered,Standard,25
ORD-007735,P0113,SUP-026,2023-03-01,33,33,235.54,7772.82,Delivered,Urgent,17
ORD-007736,P0173,SUP-014,2024-02-21,409,237,535.84,-999.0,Cancelled,Standard,8
ORD-007737,P0281,SUP-027,2023-03-30,206,129,130.15,26810.9,Pending,Standard,6
ORD-007738,P0124,SUP-012,2023-08-24,298,86,849.33,253100.34,Pending,Standard,28
ORD-007739,P0012,SUP-027,2024-10-31,508,508,600.22,304911.76,Delivered,Low,23
ORD-007740,P0161,SUP-008,2022-04-25,534,13,625.79,334171.86,Cancelled,Standard,26
ORD-007741,P0004,SUP-023,2024-01-23,286,286,547.79,156667.94,Delivered,Low,23
ORD-007742,P0224,SUP-021,2022-05-21,246,39,618.39,152123.94,Pending,Standard,17
ORD-007743,P0092,SUP-003,2024-10-04,36,32,866.84,-999.0,Cancelled,Urgent,8
ORD-007744,P0147,SUP-005,2024-08-14,61,60,476.75,-999.0,In Transit,Standard,21
ORD-007745,P0180,SUP-027,2022-06-12,481,293,841.3,404665.3,In Transit,Low,26
ORD-007746,P0192,SUP-013,2022-06-22,354,354,628.9,222630.6,Delivered,Low,12
ORD-007747,P0189,SUP-007,2024-01-02,444,444,406.37,180428.28,Delivered,Standard,23
ORD-007748,P0072,SUP-006,2023-10-13,108,25,845.95,91362.6,Pending,Standard,20
ORD-007749,P0073,SUP-011,2023-09-18,547,175,152.57,83455.79,Pending,Low,20
ORD-007750,P0083,SUP-001,2022-05-03,168,19,151.78,25499.04,Backordered,Urgent,8
ORD-007751,P0161,SUP-028,2024-02-26,118,82,625.79,73843.22,Cancelled,Standard,26
ORD-007752,P0075,SUP-002,2023-06-23,329,171,237.24,78051.96,Cancelled,Urgent,19
ORD-007753,P0126,SUP-005,2022-08-16,307,307,209.19,64221.33,Delivered,Urgent,7
ORD-007754,P0117,SUP-002,2024-02-03,233,233,680.32,158514.56,Delivered,Standard,11
ORD-007755,P0113,SUP-001,2022-05-14,25,25,235.54,5888.5,Delivered,Standard,9
ORD-007756,P0145,SUP-016,2022-05-15,319,157,448.83,143176.77,In Transit,Standard,5
ORD-007757,P0128,SUP-018,2023-08-01,499,347,127.95,63847.05,Backordered,Standard,30
ORD-007758,P0172,SUP-025,2024-01-31,151,34,701.49,105924.99,Cancelled,Urgent,18
ORD-007759,P0065,SUP-016,2022-02-18,64,39,226.24,14479.36,Cancelled,Low,17
ORD-007760,P0243,SUP-023,2024-03-29,540,188,139.57,75367.8,Pending,Standard,15
ORD-007761,P0157,SUP-003,2024-06-12,75,75,372.89,27966.75,Delivered,Standard,3
ORD-007762,P0223,SUP-029,2024-07-06,306,194,346.73,106099.38,Backordered,Urgent,8
ORD-007763,P0207,SUP-008,2024-07-04,232,105,780.76,181136.32,Backordered,Low,3
ORD-007764,P0227,SUP-005,2022-03-24,118,110,605.15,71407.7,Backordered,Standard,18
ORD-007765,P0025,SUP-025,2023-10-06,374,94,715.99,267780.26,Cancelled,Standard,4
ORD-007766,P0034,SUP-006,2022-07-14,505,415,792.67,400298.35,In Transit,Standard,26
ORD-007767,P0073,SUP-006,2023-08-01,388,371,152.57,59197.16,Backordered,Standard,10
ORD-007768,P0108,SUP-028,2022-10-11,575,575,555.98,319688.5,Delivered,Standard,10
ORD-007769,P0058,SUP-016,2023-03-11,86,51,666.13,57287.18,Pending,Low,24
ORD-007770,P0158,SUP-025,2024-08-23,324,298,504.82,163561.68,Pending,Urgent,4
ORD-007771,P0059,SUP-005,2024-09-25,549,338,532.0,292068.0,In Transit,Standard,28
ORD-007772,P0061,SUP-014,2022-08-14,515,464,541.61,278929.15,Backordered,Standard,10
ORD-007773,P0101,SUP-019,2022-05-03,130,130,813.98,105817.4,Delivered,Standard,19
ORD-007774,P0006,SUP-007,2024-03-31,421,421,784.33,330202.93,Delivered,Standard,9
ORD-007775,P0092,SUP-027,2024-04-05,319,319,866.84,276521.96,Delivered,Low,20
ORD-007776,P0193,SUP-027,2023-08-08,221,17,417.52,92271.92,Pending,Standard,17
ORD-007777,P0178,SUP-001,2024-10-14,541,23,637.14,344692.74,Cancelled,Standard,23
ORD-007778,P0034,SUP-003,2024-07-30,519,264,792.67,411395.73,Backordered,Standard,11
ORD-007779,P0031,SUP-006,2022-04-11,509,133,759.88,386778.92,In Transit,Low,22
ORD-007780,P0088,SUP-011,2023-06-08,324,324,718.88,232917.12,Delivered,Urgent,22
ORD-007781,P0208,SUP-015,2023-02-24,448,448,503.45,225545.6,Delivered,Standard,12
ORD-007782,P0235,SUP-005,2024-03-24,132,19,724.71,95661.72,Backordered,Urgent,5
ORD-007783,P0087,SUP-027,2024-12-13,511,451,191.62,97917.82,Cancelled,Standard,12
ORD-007784,P0238,SUP-012,2024-07-01,437,265,288.41,126035.17,Pending,Standard,14
ORD-007785,P0237,SUP-009,2022-09-14,258,52,136.05,35100.9,Cancelled,Low,29
ORD-007786,P0054,SUP-013,2024-11-30,435,167,374.68,162985.8,Pending,Standard,6
ORD-007787,P0172,SUP-011,2023-03-14,370,370,701.49,259551.3,Delivered,Urgent,22
ORD-007788,P0016,SUP-027,2024-07-24,481,401,660.28,317594.68,Backordered,Standard,18
ORD-007789,P0029,SUP-030,2024-06-24,326,191,17.87,5825.62,Cancelled,Standard,9
ORD-007790,P0011,SUP-003,2022-02-24,506,506,777.61,393470.66,Delivered,Standard,27
ORD-007791,P0054,SUP-006,2023-06-21,492,492,374.68,184342.56,Delivered,Standard,21
ORD-007792,P0056,SUP-024,2022-12-26,197,160,389.36,76703.92,Backordered,Low,14
ORD-007793,P0230,SUP-026,2024-02-22,140,140,282.38,39533.2,Delivered,Standard,14
ORD-007794,P0176,SUP-029,2024-01-20,176,176,81.43,14331.68,Delivered,Standard,18
ORD-007795,P0148,SUP-024,2024-08-18,554,554,442.9,245366.6,Delivered,Urgent,13
ORD-007796,P0207,SUP-012,2022-11-16,169,69,780.76,131948.44,In Transit,Standard,17
ORD-007797,P0080,SUP-020,2023-09-23,148,39,503.98,74589.04,In Transit,Standard,8
ORD-007798,P0027,SUP-011,2022-09-18,84,84,652.84,54838.56,Delivered,Urgent,12
ORD-007799,P0022,SUP-018,2024-04-11,175,87,676.11,118319.25,Pending,Standard,25
ORD-007800,P0055,SUP-027,2022-05-07,295,236,350.39,103365.05,Backordered,Urgent,4
ORD-007801,P0232,SUP-009,2024-04-22,459,459,276.28,126812.52,Delivered,Standard,4
ORD-007802,P0294,SUP-009,2022-04-23,174,174,90.19,-999.0,Delivered,Low,13
ORD-007803,P0100,SUP-029,2024-03-09,193,193,127.65,24636.45,Delivered,Standard,26
ORD-007804,P0217,SUP-027,2022-01-03,365,365,775.52,283064.8,Delivered,Urgent,21
ORD-007805,P0059,SUP-025,2024-03-06,353,266,532.0,187796.0,Backordered,Standard,11
ORD-007806,P0065,SUP-008,2023-12-21,416,416,226.24,94115.84,Delivered,Low,11
ORD-007807,P0053,SUP-027,2022-05-28,37,2,872.56,32284.72,In Transit,Standard,4
ORD-007808,P0252,SUP-015,2024-02-08,44,44,222.8,9803.2,Delivered,Standard,28
ORD-007809,P0074,SUP-009,2024-04-23,200,200,195.18,39036.0,Delivered,Standard,6
ORD-007810,P0162,SUP-005,2024-08-12,395,302,656.26,-999.0,Pending,Standard,21
ORD-007811,P0015,SUP-013,2024-04-15,545,362,619.94,337867.3,Pending,Standard,5
ORD-007812,P0109,SUP-011,2023-07-09,192,192,572.34,109889.28,Delivered,Standard,18
ORD-007813,P0147,SUP-008,2022-04-06,90,87,476.75,42907.5,In Transit,Standard,17
ORD-007814,P0087,SUP-007,2024-07-25,156,119,191.62,29892.72,Backordered,Standard,22
ORD-007815,P0260,SUP-022,2023-11-12,207,102,711.31,147241.17,Cancelled,Urgent,12
ORD-007816,P0277,SUP-027,2022-12-03,417,417,414.63,-999.0,Delivered,Standard,18
ORD-007817,P0242,SUP-025,2024-03-13,552,218,675.71,372991.92,Pending,Low,27
ORD-007818,P0030,SUP-005,2024-11-22,116,116,689.34,79963.44,Delivered,Standard,4
ORD-007819,P0089,SUP-025,2023-12-18,164,164,367.64,60292.96,Delivered,Low,10
ORD-007820,P0085,SUP-006,2024-01-16,225,126,779.7,175432.5,Pending,Standard,4
ORD-007821,P0147,SUP-029,2023-07-07,546,30,476.75,260305.5,In Transit,Urgent,23
ORD-007822,P0096,SUP-011,2023-05-11,295,204,651.7,192251.5,Backordered,Low,11
ORD-007823,P0018,SUP-011,2024-04-19,122,21,742.3,90560.6,Cancelled,Urgent,6
ORD-007824,P0188,SUP-013,2024-03-22,328,328,50.61,16600.08,Delivered,Urgent,21
ORD-007825,P0101,SUP-025,2023-05-23,594,57,813.98,483504.12,Pending,Standard,6
ORD-007826,P0196,SUP-003,2023-09-02,404,381,566.03,228676.12,Backordered,Standard,12
ORD-007827,P0195,SUP-003,2024-08-27,61,61,495.2,30207.2,Delivered,Low,30
ORD-007828,P0188,SUP-011,2024-05-25,310,310,50.61,15689.1,Delivered,Low,26
ORD-007829,P0136,SUP-008,2022-04-02,511,33,607.47,310417.17,Pending,Standard,22
ORD-007830,P0235,SUP-002,2024-04-28,348,348,724.71,252199.08,Delivered,Standard,13
ORD-007831,P0087,SUP-009,2024-04-26,471,95,191.62,90253.02,In Transit,Standard,15
ORD-007832,P0167,SUP-029,2023-07-04,416,416,430.42,179054.72,Delivered,Standard,20
ORD-007833,P0045,SUP-003,2024-01-02,42,20,132.1,5548.2,Pending,Urgent,26
ORD-007834,P0091,SUP-007,2023-04-27,423,309,846.22,357951.06,Pending,Standard,27
ORD-007835,P0040,SUP-030,2022-08-25,513,344,345.48,177231.24,Backordered,Standard,8
ORD-007836,P0309,SUP-026,2023-12-13,185,116,365.25,67571.25,Cancelled,Standard,28
ORD-007837,P0208,SUP-023,2022-06-08,308,308,503.45,155062.6,Delivered,Standard,7
ORD-007838,P0179,SUP-009,2022-10-18,569,569,249.13,141754.97,Delivered,Standard,20
ORD-007839,P0170,SUP-029,2024-06-26,499,44,732.86,365697.14,Pending,Urgent,15
ORD-007840,P0249,SUP-007,2024-02-06,173,66,554.92,96001.16,Cancelled,Standard,29
ORD-007841,P0267,SUP-009,2024-12-02,456,7,674.91,307758.96,Pending,Urgent,21
ORD-007842,P0121,SUP-025,2023-03-19,299,299,71.84,21480.16,Delivered,Low,9
ORD-007843,P0242,SUP-020,2023-02-03,233,217,675.71,157440.43,Pending,Standard,14
ORD-007844,P0200,SUP-016,2023-01-09,544,391,213.86,116339.84,Pending,Low,3
ORD-007845,P0247,SUP-022,2022-02-15,388,171,352.21,136657.48,Pending,Standard,4
ORD-007846,P0026,SUP-007,2022-02-21,156,93,896.57,139864.92,Pending,Standard,22
ORD-007847,P0210,SUP-025,2023-02-18,26,26,53.63,1394.38,Delivered,Urgent,30
ORD-007848,P0080,SUP-021,2022-01-12,46,46,503.98,23183.08,Delivered,Standard,17
ORD-007849,P0136,SUP-006,2022-06-28,124,124,607.47,75326.28,Delivered,Urgent,12
ORD-007850,P0091,SUP-019,2024-07-09,592,592,846.22,500962.24,Delivered,Low,8
ORD-007851,P0209,SUP-027,2022-10-22,525,285,181.96,95529.0,Backordered,Low,13
ORD-007852,P0081,SUP-019,2023-06-17,436,64,810.55,353399.8,Cancelled,Low,10
ORD-007853,P0203,SUP-027,2023-05-20,597,523,502.87,300213.39,In Transit,Standard,7
ORD-007854,P0016,SUP-025,2023-09-26,492,492,660.28,324857.76,Delivered,Low,5
ORD-007855,P0258,SUP-005,2023-12-09,436,436,367.35,160164.6,Delivered,Low,3
ORD-007856,P0016,SUP-023,2024-11-02,557,63,660.28,367775.96,Backordered,Standard,3
ORD-007857,P0119,SUP-015,2023-03-02,191,37,222.53,42503.23,Pending,Standard,27
ORD-007858,P0169,SUP-030,2023-09-11,140,140,80.56,11278.4,Delivered,Urgent,14
ORD-007859,P0070,SUP-015,2023-06-15,510,510,282.73,144192.3,Delivered,Standard,25
ORD-007860,P0092,SUP-007,2024-09-18,161,161,866.84,139561.24,Delivered,Standard,14
ORD-007861,P0075,SUP-013,2023-05-03,61,6,237.24,14471.64,In Transit,Urgent,22
ORD-007862,P0096,SUP-022,2023-01-20,463,463,651.7,301737.1,Delivered,Standard,6
ORD-007863,P0203,SUP-013,2022-06-24,80,0,502.87,40229.6,Pending,Low,15
ORD-007864,P0152,SUP-030,2022-12-22,342,342,202.73,69333.66,Delivered,Standard,9
ORD-007865,P0219,SUP-030,2024-05-20,14,5,75.55,1057.7,Cancelled,Urgent,13
ORD-007866,P0295,SUP-015,2022-11-02,414,156,611.46,253144.44,Cancelled,Urgent,5
ORD-007867,P0263,SUP-003,2022-07-11,227,227,774.69,175854.63,Delivered,Standard,17
ORD-007868,P0099,SUP-027,2022-11-14,597,597,605.2,361304.4,Delivered,Low,25
ORD-007869,P0276,SUP-011,2022-06-28,419,419,594.42,249061.98,Delivered,Standard,30
ORD-007870,P0211,SUP-008,2022-04-22,453,355,889.75,403056.75,Backordered,Low,13
ORD-007871,P0194,SUP-018,2022-05-10,440,184,372.69,163983.6,Cancelled,Standard,22
ORD-007872,P0306,SUP-015,2022-06-04,432,226,373.45,161330.4,Backordered,Urgent,4
ORD-007873,P0071,SUP-008,2023-01-12,397,397,21.92,-999.0,Delivered,Standard,21
ORD-007874,P0054,SUP-012,2023-12-13,250,170,374.68,93670.0,Pending,Standard,26
