production_id,product_id,production_date,line_id,qty_produced,shift,machine_id,operator_id,status,year,month,month_name,quarter,day_of_week,week_number
PRD-007746,FP-009,2022-01-30,Line-A,15,Night,MCH-02,OPR-047,Completed,2022,1,Jan,1,Sunday,4
PRD-007747,FP-010,2023-09-18,Line-A,15,Night,MCH-03,OPR-001,Completed,2023,9,Sep,3,Monday,38
PRD-007748,FP-010,2024-01-31,Line-D,23,Night,MCH-06,OPR-004,Completed,2024,1,Jan,1,Wednesday,5
PRD-007749,FP-002,2023-10-03,Line-D,36,Afternoon,MCH-09,OPR-053,Scrapped,2023,10,Oct,4,Tuesday,40
PRD-007750,FP-003,2024-01-26,Line-B,18,Night,MCH-07,OPR-035,Partial,2024,1,Jan,1,Friday,4
PRD-007751,FP-009,2023-10-14,Line-D,10,Night,MCH-14,OPR-057,Scrapped,2023,10,Oct,4,Saturday,41
PRD-007752,FP-003,2023-05-24,Line-C,30,Morning,MCH-09,OPR-050,Completed,2023,5,May,2,Wednesday,21
PRD-007753,FP-010,2022-12-01,Line-A,13,Afternoon,MCH-12,OPR-035,Completed,2022,12,Dec,4,Thursday,48
PRD-007754,FP-009,2024-04-16,Line-D,16,Night,MCH-09,OPR-003,Partial,2024,4,Apr,2,Tuesday,16
PRD-007755,FP-001,2024-11-21,Line-D,12,Afternoon,MCH-11,OPR-029,Partial,2024,11,Nov,4,Thursday,47
PRD-007756,FP-006,2024-07-25,Line-B,2,Night,MCH-02,OPR-003,Completed,2024,7,Jul,3,Thursday,30
PRD-007757,FP-008,2022-08-27,Line-A,24,Night,MCH-07,OPR-044,Scrapped,2022,8,Aug,3,Saturday,34
PRD-007758,FP-010,2023-04-19,Line-D,21,Afternoon,MCH-06,OPR-032,Completed,2023,4,Apr,2,Wednesday,16
PRD-007759,FP-010,2022-07-15,Line-D,26,Morning,MCH-05,OPR-015,Completed,2022,7,Jul,3,Friday,28
PRD-007760,FP-008,2024-11-27,Line-B,13,Night,MCH-04,OPR-014,Scrapped,2024,11,Nov,4,Wednesday,48
PRD-007761,FP-002,2023-05-23,Line-D,15,Night,MCH-01,OPR-059,Scrapped,2023,5,May,2,Tuesday,21
PRD-007762,FP-002,2024-02-21,Line-C,9,Morning,MCH-07,OPR-036,Partial,2024,2,Feb,1,Wednesday,8
PRD-007763,FP-004,2023-06-19,Line-C,23,Night,MCH-06,OPR-043,Completed,2023,6,Jun,2,Monday,25
PRD-007764,FP-005,2023-12-17,Line-B,17,Afternoon,MCH-14,OPR-039,Scrapped,2023,12,Dec,4,Sunday,50
PRD-007765,FP-008,2022-03-04,Line-C,26,Night,MCH-05,OPR-048,Completed,2022,3,Mar,1,Friday,9
PRD-007766,FP-010,2023-10-04,Line-A,14,Morning,MCH-06,OPR-011,Completed,2023,10,Oct,4,Wednesday,40
PRD-007767,FP-010,2022-10-16,Line-C,10,Night,MCH-03,OPR-004,Partial,2022,10,Oct,4,Sunday,41
PRD-007768,FP-004,2023-04-28,Line-B,20,Morning,MCH-09,OPR-006,Completed,2023,4,Apr,2,Friday,17
PRD-007769,FP-010,2022-10-22,Line-A,39,Morning,MCH-04,OPR-026,Scrapped,2022,10,Oct,4,Saturday,42
PRD-007770,FP-006,2022-12-15,Line-C,13,Night,MCH-11,OPR-043,Completed,2022,12,Dec,4,Thursday,50
PRD-007771,FP-008,2022-05-11,Line-A,9,Afternoon,MCH-15,OPR-007,Completed,2022,5,May,2,Wednesday,19
PRD-007772,FP-001,2023-09-06,Line-D,12,Morning,MCH-13,OPR-004,Completed,2023,9,Sep,3,Wednesday,36
PRD-007773,FP-009,2022-04-01,Line-A,21,Morning,MCH-15,OPR-042,Scrapped,2022,4,Apr,2,Friday,13
PRD-007774,FP-001,2023-12-06,Line-D,4,Night,MCH-06,OPR-016,Completed,2023,12,Dec,4,Wednesday,49
PRD-007775,FP-003,2022-04-10,Line-A,24,Afternoon,MCH-03,OPR-023,Scrapped,2022,4,Apr,2,Sunday,14
PRD-007776,FP-004,2022-11-03,Line-A,33,Night,MCH-07,OPR-056,Completed,2022,11,Nov,4,Thursday,44
PRD-007777,FP-004,2022-07-11,Line-C,18,Afternoon,MCH-15,OPR-029,Completed,2022,7,Jul,3,Monday,28
PRD-007778,FP-002,2024-08-04,Line-D,16,Morning,MCH-07,OPR-048,Completed,2024,8,Aug,3,Sunday,31
PRD-007779,FP-005,2024-02-04,Line-C,2,Morning,MCH-07,OPR-016,Completed,2024,2,Feb,1,Sunday,5
PRD-007780,FP-006,2023-03-03,Line-A,7,Night,MCH-14,OPR-008,Scrapped,2023,3,Mar,1,Friday,9
PRD-007781,FP-009,2023-05-09,Line-A,28,Afternoon,MCH-13,OPR-030,Partial,2023,5,May,2,Tuesday,19
PRD-007782,FP-004,2024-04-26,Line-A,30,Afternoon,MCH-03,OPR-022,Completed,2024,4,Apr,2,Friday,17
PRD-007783,FP-003,2022-01-02,Line-C,15,Night,MCH-11,OPR-031,Scrapped,2022,1,Jan,1,Sunday,52
PRD-007784,FP-004,2023-05-10,Line-B,30,Afternoon,MCH-13,OPR-038,Completed,2023,5,May,2,Wednesday,19
PRD-007785,FP-006,2022-03-14,Line-D,3,Night,MCH-14,OPR-001,Scrapped,2022,3,Mar,1,Monday,11
PRD-007786,FP-007,2023-07-31,Line-D,5,Night,MCH-02,OPR-040,Completed,2023,7,Jul,3,Monday,31
PRD-007787,FP-001,2024-03-31,Line-D,22,Morning,MCH-02,OPR-012,Completed,2024,3,Mar,1,Sunday,13
PRD-007788,FP-003,2022-06-25,Line-C,10,Morning,MCH-13,OPR-016,Partial,2022,6,Jun,2,Saturday,25
PRD-007789,FP-001,2023-12-22,Line-B,33,Night,MCH-13,OPR-048,Partial,2023,12,Dec,4,Friday,51
PRD-007790,FP-009,2024-02-20,Line-A,24,Morning,MCH-15,OPR-022,Completed,2024,2,Feb,1,Tuesday,8
PRD-007791,FP-009,2024-08-13,Line-C,30,Afternoon,MCH-14,OPR-016,Partial,2024,8,Aug,3,Tuesday,33
PRD-007792,FP-007,2023-06-01,Line-A,17,Afternoon,MCH-01,OPR-019,Completed,2023,6,Jun,2,Thursday,22
PRD-007793,FP-007,2022-01-31,Line-D,3,Afternoon,MCH-01,OPR-040,Completed,2022,1,Jan,1,Monday,5
PRD-007794,FP-010,2023-07-20,Line-A,11,Morning,MCH-15,OPR-002,Scrapped,2023,7,Jul,3,Thursday,29
PRD-007795,FP-001,2024-12-04,Line-C,39,Night,MCH-12,OPR-031,Completed,2024,12,Dec,4,Wednesday,49
PRD-007796,FP-009,2023-02-18,Line-D,23,Afternoon,MCH-14,OPR-002,Partial,2023,2,Feb,1,Saturday,7
PRD-007797,FP-002,2024-08-09,Line-A,11,Morning,MCH-10,OPR-013,Completed,2024,8,Aug,3,Friday,32
PRD-007798,FP-009,2024-10-29,Line-B,33,Night,MCH-02,OPR-041,Completed,2024,10,Oct,4,Tuesday,44
PRD-007799,FP-007,2024-06-07,Line-D,20,Afternoon,MCH-04,OPR-019,Completed,2024,6,Jun,2,Friday,23
PRD-007800,FP-005,2022-07-08,Line-D,22,Afternoon,MCH-05,OPR-046,Scrapped,2022,7,Jul,3,Friday,27
PRD-007801,FP-004,2022-06-17,Line-C,19,Morning,MCH-14,OPR-024,Completed,2022,6,Jun,2,Friday,24
PRD-007802,FP-008,2024-09-17,Line-B,16,Morning,MCH-14,OPR-025,Completed,2024,9,Sep,3,Tuesday,38
PRD-007803,FP-008,2023-12-23,Line-A,32,Night,MCH-02,OPR-047,Completed,2023,12,Dec,4,Saturday,51
PRD-007804,FP-005,2023-12-10,Line-B,6,Morning,MCH-11,OPR-004,Completed,2023,12,Dec,4,Sunday,49
PRD-007805,FP-009,2023-03-20,Line-D,10,Morning,MCH-01,OPR-022,Partial,2023,3,Mar,1,Monday,12
PRD-007806,FP-006,2024-09-01,Line-B,12,Night,MCH-04,OPR-024,Completed,2024,9,Sep,3,Sunday,35
PRD-007807,FP-004,2022-11-07,Line-A,18,Afternoon,MCH-12,OPR-038,Completed,2022,11,Nov,4,Monday,45
PRD-007808,FP-008,2023-12-14,Line-B,18,Night,MCH-01,OPR-020,Scrapped,2023,12,Dec,4,Thursday,50
PRD-007809,FP-006,2022-11-23,Line-B,20,Afternoon,MCH-07,OPR-040,Completed,2022,11,Nov,4,Wednesday,47
PRD-007810,FP-001,2022-10-09,Line-D,18,Night,MCH-12,OPR-047,Completed,2022,10,Oct,4,Sunday,40
PRD-007811,FP-008,2022-05-26,Line-D,18,Morning,MCH-15,OPR-006,Completed,2022,5,May,2,Thursday,21
PRD-007812,FP-001,2022-05-10,Line-A,17,Night,MCH-15,OPR-028,Scrapped,2022,5,May,2,Tuesday,19
PRD-007813,FP-007,2024-10-17,Line-B,25,Night,MCH-05,OPR-048,Completed,2024,10,Oct,4,Thursday,42
PRD-007814,FP-003,2022-06-19,Line-A,7,Night,MCH-07,OPR-014,Scrapped,2022,6,Jun,2,Sunday,24
PRD-007815,FP-006,2022-11-08,Line-D,21,Night,MCH-12,OPR-010,Completed,2022,11,Nov,4,Tuesday,45
PRD-007816,FP-003,2024-08-04,Line-D,9,Afternoon,MCH-07,OPR-030,Partial,2024,8,Aug,3,Sunday,31
PRD-007817,FP-005,2024-07-17,Line-D,4,Morning,MCH-09,OPR-048,Scrapped,2024,7,Jul,3,Wednesday,29
PRD-007818,FP-008,2022-04-30,Line-B,5,Morning,MCH-15,OPR-053,Completed,2022,4,Apr,2,Saturday,17
PRD-007819,FP-006,2024-05-11,Line-C,16,Night,MCH-02,OPR-053,Completed,2024,5,May,2,Saturday,19
PRD-007820,FP-005,2024-07-19,Line-A,8,Morning,MCH-04,OPR-054,Completed,2024,7,Jul,3,Friday,29
PRD-007821,FP-004,2024-11-30,Line-C,31,Afternoon,MCH-12,OPR-032,Completed,2024,11,Nov,4,Saturday,48
PRD-007822,FP-006,2023-08-18,Line-D,15,Morning,MCH-03,OPR-031,Completed,2023,8,Aug,3,Friday,33
PRD-007823,FP-003,2023-09-04,Line-A,20,Night,MCH-07,OPR-060,Completed,2023,9,Sep,3,Monday,36
PRD-007824,FP-002,2023-09-10,Line-C,7,Night,MCH-08,OPR-023,Completed,2023,9,Sep,3,Sunday,36
PRD-007825,FP-002,2022-04-03,Line-A,23,Morning,MCH-01,OPR-041,Completed,2022,4,Apr,2,Sunday,13
PRD-007826,FP-003,2023-11-08,Line-C,16,Night,MCH-03,OPR-052,Partial,2023,11,Nov,4,Wednesday,45
PRD-007827,FP-004,2024-12-01,Line-C,24,Morning,MCH-13,OPR-036,Completed,2024,12,Dec,4,Sunday,48
PRD-007828,FP-009,2022-05-25,Line-D,26,Morning,MCH-11,OPR-055,Completed,2022,5,May,2,Wednesday,21
PRD-007829,FP-006,2024-10-21,Line-B,35,Afternoon,MCH-06,OPR-012,Completed,2024,10,Oct,4,Monday,43
PRD-007830,FP-002,2024-11-21,Line-A,17,Afternoon,MCH-04,OPR-054,Partial,2024,11,Nov,4,Thursday,47
PRD-007831,FP-008,2022-10-29,Line-A,32,Morning,MCH-08,OPR-040,Completed,2022,10,Oct,4,Saturday,43
PRD-007832,FP-010,2022-07-23,Line-C,27,Morning,MCH-15,OPR-050,Completed,2022,7,Jul,3,Saturday,29
PRD-007833,FP-005,2023-09-23,Line-A,3,Night,MCH-02,OPR-015,Completed,2023,9,Sep,3,Saturday,38
PRD-007834,FP-001,2022-11-19,Line-D,32,Morning,MCH-09,OPR-032,Completed,2022,11,Nov,4,Saturday,46
PRD-007835,FP-006,2023-08-24,Line-B,2,Night,MCH-09,OPR-038,Scrapped,2023,8,Aug,3,Thursday,34
PRD-007836,FP-002,2023-10-21,Line-B,16,Afternoon,MCH-07,OPR-049,Completed,2023,10,Oct,4,Saturday,42
PRD-007837,FP-005,2024-10-19,Line-C,27,Night,MCH-13,OPR-018,Scrapped,2024,10,Oct,4,Saturday,42
PRD-007838,FP-008,2023-09-12,Line-C,7,Night,MCH-11,OPR-005,Completed,2023,9,Sep,3,Tuesday,37
PRD-007839,FP-009,2022-04-18,Line-D,27,Afternoon,MCH-07,OPR-026,Scrapped,2022,4,Apr,2,Monday,16
PRD-007840,FP-005,2022-06-01,Line-B,27,Night,MCH-09,OPR-021,Scrapped,2022,6,Jun,2,Wednesday,22
PRD-007841,FP-010,2024-06-28,Line-B,8,Morning,MCH-02,OPR-005,Partial,2024,6,Jun,2,Friday,26
PRD-007842,FP-010,2023-04-04,Line-B,29,Afternoon,MCH-04,OPR-009,Completed,2023,4,Apr,2,Tuesday,14
PRD-007843,FP-002,2022-10-03,Line-B,37,Morning,MCH-15,OPR-035,Completed,2022,10,Oct,4,Monday,40
PRD-007844,FP-004,2024-06-16,Line-B,18,Night,MCH-02,OPR-002,Completed,2024,6,Jun,2,Sunday,24
PRD-007845,FP-004,2024-05-01,Line-B,4,Afternoon,MCH-13,OPR-017,Completed,2024,5,May,2,Wednesday,18
PRD-007846,FP-001,2023-10-20,Line-B,12,Night,MCH-14,OPR-026,Scrapped,2023,10,Oct,4,Friday,42
PRD-007847,FP-001,2024-12-11,Line-C,29,Night,MCH-01,OPR-014,Completed,2024,12,Dec,4,Wednesday,50
PRD-007848,FP-007,2022-12-17,Line-C,10,Night,MCH-07,OPR-026,Scrapped,2022,12,Dec,4,Saturday,50
PRD-007849,FP-004,2022-07-01,Line-C,5,Night,MCH-06,OPR-056,Partial,2022,7,Jul,3,Friday,26
PRD-007850,FP-005,2022-01-11,Line-C,22,Morning,MCH-10,OPR-004,Scrapped,2022,1,Jan,1,Tuesday,2
PRD-007851,FP-010,2023-10-20,Line-B,36,Morning,MCH-12,OPR-036,Completed,2023,10,Oct,4,Friday,42
PRD-007852,FP-001,2023-06-18,Line-C,9,Morning,MCH-09,OPR-029,Partial,2023,6,Jun,2,Sunday,24
PRD-007853,FP-006,2024-09-04,Line-A,10,Night,MCH-07,OPR-016,Scrapped,2024,9,Sep,3,Wednesday,36
PRD-007854,FP-006,2022-06-11,Line-B,11,Morning,MCH-01,OPR-030,Partial,2022,6,Jun,2,Saturday,23
PRD-007855,FP-002,2023-07-07,Line-B,28,Morning,MCH-15,OPR-039,Scrapped,2023,7,Jul,3,Friday,27
PRD-007856,FP-005,2022-08-13,Line-D,4,Morning,MCH-02,OPR-034,Partial,2022,8,Aug,3,Saturday,32
PRD-007857,FP-001,2024-01-24,Line-B,7,Night,MCH-05,OPR-025,Completed,2024,1,Jan,1,Wednesday,4
PRD-007858,FP-006,2022-03-07,Line-B,4,Night,MCH-01,OPR-045,Completed,2022,3,Mar,1,Monday,10
PRD-007859,FP-005,2023-02-24,Line-A,19,Afternoon,MCH-05,OPR-045,Completed,2023,2,Feb,1,Friday,8
PRD-007860,FP-010,2022-04-30,Line-A,4,Night,MCH-12,OPR-014,Scrapped,2022,4,Apr,2,Saturday,17
PRD-007861,FP-003,2023-07-13,Line-D,14,Afternoon,MCH-11,OPR-028,Scrapped,2023,7,Jul,3,Thursday,28
PRD-007862,FP-002,2023-10-26,Line-B,36,Morning,MCH-03,OPR-027,Partial,2023,10,Oct,4,Thursday,43
PRD-007863,FP-004,2023-10-14,Line-A,39,Morning,MCH-12,OPR-036,Completed,2023,10,Oct,4,Saturday,41
PRD-007864,FP-004,2022-11-15,Line-B,13,Afternoon,MCH-11,OPR-005,Partial,2022,11,Nov,4,Tuesday,46
PRD-007865,FP-003,2022-01-25,Line-D,4,Night,MCH-15,OPR-023,Completed,2022,1,Jan,1,Tuesday,4
PRD-007866,FP-007,2023-12-03,Line-B,21,Afternoon,MCH-07,OPR-038,Completed,2023,12,Dec,4,Sunday,48
PRD-007867,FP-009,2022-10-11,Line-D,28,Afternoon,MCH-01,OPR-052,Partial,2022,10,Oct,4,Tuesday,41
PRD-007868,FP-005,2022-03-04,Line-B,21,Afternoon,MCH-09,OPR-046,Scrapped,2022,3,Mar,1,Friday,9
PRD-007869,FP-004,2024-09-04,Line-B,4,Night,MCH-12,OPR-008,Scrapped,2024,9,Sep,3,Wednesday,36
PRD-007870,FP-003,2022-12-13,Line-B,4,Afternoon,MCH-05,OPR-054,Completed,2022,12,Dec,4,Tuesday,50
PRD-007871,FP-007,2023-12-20,Line-B,39,Afternoon,MCH-02,OPR-006,Completed,2023,12,Dec,4,Wednesday,51
PRD-007872,FP-009,2022-01-15,Line-A,9,Morning,MCH-04,OPR-025,Completed,2022,1,Jan,1,Saturday,2
PRD-007873,FP-001,2023-10-15,Line-B,24,Afternoon,MCH-09,OPR-011,Partial,2023,10,Oct,4,Sunday,41
PRD-007874,FP-008,2024-01-02,Line-B,26,Afternoon,MCH-12,OPR-032,Completed,2024,1,Jan,1,Tuesday,1
PRD-007875,FP-010,2024-09-04,Line-B,12,Night,MCH-12,OPR-051,Scrapped,2024,9,Sep,3,Wednesday,36
PRD-007876,FP-006,2024-01-14,Line-B,29,Morning,MCH-06,OPR-057,Partial,2024,1,Jan,1,Sunday,2
PRD-007877,FP-005,2022-08-22,Line-A,10,Afternoon,MCH-01,OPR-021,Completed,2022,8,Aug,3,Monday,34
PRD-007878,FP-007,2024-08-21,Line-C,14,Morning,MCH-06,OPR-049,Partial,2024,8,Aug,3,Wednesday,34
PRD-007879,FP-010,2022-02-22,Line-D,27,Afternoon,MCH-02,OPR-031,Partial,2022,2,Feb,1,Tuesday,8
PRD-007880,FP-005,2024-09-10,Line-B,3,Afternoon,MCH-12,OPR-027,Partial,2024,9,Sep,3,Tuesday,37
PRD-007881,FP-002,2024-08-26,Line-A,6,Night,MCH-15,OPR-049,Completed,2024,8,Aug,3,Monday,35
PRD-007882,FP-008,2022-05-23,Line-A,26,Afternoon,MCH-02,OPR-048,Partial,2022,5,May,2,Monday,21
PRD-007883,FP-007,2023-05-02,Line-C,16,Night,MCH-15,OPR-023,Completed,2023,5,May,2,Tuesday,18
PRD-007884,FP-006,2023-05-11,Line-A,4,Afternoon,MCH-05,OPR-046,Partial,2023,5,May,2,Thursday,19
PRD-007885,FP-010,2022-01-27,Line-B,19,Afternoon,MCH-14,OPR-056,Completed,2022,1,Jan,1,Thursday,4
PRD-007886,FP-002,2023-10-21,Line-B,29,Morning,MCH-02,OPR-016,Completed,2023,10,Oct,4,Saturday,42
PRD-007887,FP-009,2023-04-19,Line-D,8,Night,MCH-01,OPR-006,Completed,2023,4,Apr,2,Wednesday,16
PRD-007888,FP-010,2022-05-20,Line-A,2,Morning,MCH-06,OPR-018,Partial,2022,5,May,2,Friday,20
PRD-007889,FP-006,2023-06-20,Line-D,22,Afternoon,MCH-04,OPR-006,Partial,2023,6,Jun,2,Tuesday,25
PRD-007890,FP-005,2024-05-20,Line-A,23,Night,MCH-14,OPR-011,Completed,2024,5,May,2,Monday,21
PRD-007891,FP-006,2024-02-15,Line-D,17,Night,MCH-12,OPR-013,Scrapped,2024,2,Feb,1,Thursday,7
PRD-007892,FP-002,2023-01-15,Line-A,5,Night,MCH-09,OPR-059,Completed,2023,1,Jan,1,Sunday,2
PRD-007893,FP-007,2024-01-16,Line-C,26,Night,MCH-07,OPR-014,Completed,2024,1,Jan,1,Tuesday,3
PRD-007894,FP-009,2022-07-20,Line-C,6,Morning,MCH-13,OPR-044,Completed,2022,7,Jul,3,Wednesday,29
PRD-007895,FP-010,2023-07-25,Line-A,17,Morning,MCH-15,OPR-059,Partial,2023,7,Jul,3,Tuesday,30
PRD-007896,FP-004,2023-10-07,Line-C,6,Night,MCH-10,OPR-051,Scrapped,2023,10,Oct,4,Saturday,40
PRD-007897,FP-006,2023-02-06,Line-D,18,Night,MCH-05,OPR-031,Completed,2023,2,Feb,1,Monday,6
PRD-007898,FP-004,2024-03-11,Line-C,7,Afternoon,MCH-05,OPR-043,Completed,2024,3,Mar,1,Monday,11
PRD-007899,FP-003,2022-04-27,Line-D,6,Night,MCH-09,OPR-057,Completed,2022,4,Apr,2,Wednesday,17
PRD-007900,FP-001,2024-01-30,Line-A,4,Afternoon,MCH-03,OPR-033,Completed,2024,1,Jan,1,Tuesday,5
PRD-007901,FP-010,2022-03-21,Line-C,11,Night,MCH-11,OPR-023,Scrapped,2022,3,Mar,1,Monday,12
PRD-007902,FP-003,2022-07-02,Line-D,16,Morning,MCH-01,OPR-060,Completed,2022,7,Jul,3,Saturday,26
PRD-007903,FP-006,2022-04-04,Line-B,24,Morning,MCH-03,OPR-020,Completed,2022,4,Apr,2,Monday,14
PRD-007904,FP-005,2023-11-17,Line-C,31,Night,MCH-03,OPR-040,Partial,2023,11,Nov,4,Friday,46
PRD-007905,FP-005,2022-08-04,Line-C,3,Night,MCH-09,OPR-017,Scrapped,2022,8,Aug,3,Thursday,31
PRD-007906,FP-002,2022-12-11,Line-D,20,Afternoon,MCH-04,OPR-039,Partial,2022,12,Dec,4,Sunday,49
PRD-007907,FP-008,2023-01-30,Line-D,13,Morning,MCH-09,OPR-041,Scrapped,2023,1,Jan,1,Monday,5
PRD-007908,FP-002,2023-08-09,Line-A,29,Morning,MCH-15,OPR-038,Partial,2023,8,Aug,3,Wednesday,32
PRD-007909,FP-007,2022-08-27,Line-C,30,Afternoon,MCH-15,OPR-001,Completed,2022,8,Aug,3,Saturday,34
PRD-007910,FP-005,2022-05-25,Line-C,6,Morning,MCH-13,OPR-005,Partial,2022,5,May,2,Wednesday,21
PRD-007911,FP-005,2023-10-17,Line-B,32,Morning,MCH-07,OPR-011,Completed,2023,10,Oct,4,Tuesday,42
PRD-007912,FP-003,2023-11-09,Line-C,4,Afternoon,MCH-12,OPR-029,Partial,2023,11,Nov,4,Thursday,45
PRD-007913,FP-002,2022-06-07,Line-D,22,Night,MCH-11,OPR-018,Partial,2022,6,Jun,2,Tuesday,23
PRD-007914,FP-004,2022-01-23,Line-C,5,Afternoon,MCH-12,OPR-030,Scrapped,2022,1,Jan,1,Sunday,3
PRD-007915,FP-005,2023-06-10,Line-A,25,Morning,MCH-14,OPR-041,Partial,2023,6,Jun,2,Saturday,23
PRD-007916,FP-005,2023-10-15,Line-A,22,Morning,MCH-10,OPR-024,Scrapped,2023,10,Oct,4,Sunday,41
PRD-007917,FP-007,2022-07-21,Line-A,3,Night,MCH-11,OPR-049,Completed,2022,7,Jul,3,Thursday,29
PRD-007918,FP-005,2022-05-14,Line-B,25,Morning,MCH-12,OPR-034,Completed,2022,5,May,2,Saturday,19
PRD-007919,FP-003,2022-07-18,Line-B,10,Night,MCH-08,OPR-018,Completed,2022,7,Jul,3,Monday,29
PRD-007920,FP-002,2023-07-13,Line-D,19,Night,MCH-08,OPR-025,Partial,2023,7,Jul,3,Thursday,28
PRD-007921,FP-004,2023-04-03,Line-D,10,Morning,MCH-07,OPR-035,Completed,2023,4,Apr,2,Monday,14
PRD-007922,FP-010,2023-11-04,Line-A,16,Afternoon,MCH-07,OPR-060,Partial,2023,11,Nov,4,Saturday,44
PRD-007923,FP-004,2023-03-19,Line-A,10,Afternoon,MCH-07,OPR-009,Scrapped,2023,3,Mar,1,Sunday,11
PRD-007924,FP-002,2023-06-10,Line-B,15,Morning,MCH-10,OPR-011,Completed,2023,6,Jun,2,Saturday,23
PRD-007925,FP-010,2023-03-10,Line-A,21,Morning,MCH-06,OPR-046,Completed,2023,3,Mar,1,Friday,10
PRD-007926,FP-003,2023-04-19,Line-A,10,Afternoon,MCH-08,OPR-032,Completed,2023,4,Apr,2,Wednesday,16
PRD-007927,FP-005,2024-05-31,Line-A,14,Night,MCH-01,OPR-012,Scrapped,2024,5,May,2,Friday,22
PRD-007928,FP-010,2022-04-05,Line-C,17,Morning,MCH-04,OPR-053,Completed,2022,4,Apr,2,Tuesday,14
PRD-007929,FP-008,2024-03-18,Line-B,6,Night,MCH-09,OPR-011,Partial,2024,3,Mar,1,Monday,12
PRD-007930,FP-001,2024-07-10,Line-B,29,Afternoon,MCH-12,OPR-026,Completed,2024,7,Jul,3,Wednesday,28
PRD-007931,FP-005,2022-07-10,Line-C,20,Night,MCH-10,OPR-054,Partial,2022,7,Jul,3,Sunday,27
PRD-007932,FP-004,2024-09-26,Line-A,27,Afternoon,MCH-11,OPR-007,Scrapped,2024,9,Sep,3,Thursday,39
PRD-007933,FP-004,2023-11-24,Line-D,25,Morning,MCH-08,OPR-052,Completed,2023,11,Nov,4,Friday,47
PRD-007934,FP-006,2023-11-09,Line-A,25,Night,MCH-15,OPR-026,Scrapped,2023,11,Nov,4,Thursday,45
PRD-007935,FP-009,2022-09-16,Line-C,28,Morning,MCH-15,OPR-015,Completed,2022,9,Sep,3,Friday,37
PRD-007936,FP-006,2022-07-29,Line-A,24,Morning,MCH-09,OPR-017,Completed,2022,7,Jul,3,Friday,30
PRD-007937,FP-010,2024-10-06,Line-C,25,Afternoon,MCH-15,OPR-002,Completed,2024,10,Oct,4,Sunday,40
PRD-007938,FP-008,2022-05-14,Line-A,28,Night,MCH-12,OPR-059,Scrapped,2022,5,May,2,Saturday,19
PRD-007939,FP-010,2023-09-14,Line-A,23,Afternoon,MCH-15,OPR-060,Completed,2023,9,Sep,3,Thursday,37
PRD-007940,FP-005,2022-01-08,Line-D,12,Afternoon,MCH-10,OPR-029,Partial,2022,1,Jan,1,Saturday,1
PRD-007941,FP-002,2022-03-16,Line-C,18,Morning,MCH-01,OPR-028,Partial,2022,3,Mar,1,Wednesday,11
PRD-007942,FP-002,2024-01-06,Line-C,12,Afternoon,MCH-06,OPR-049,Completed,2024,1,Jan,1,Saturday,1
PRD-007943,FP-006,2024-05-05,Line-A,4,Night,MCH-08,OPR-017,Completed,2024,5,May,2,Sunday,18
PRD-007944,FP-007,2022-07-08,Line-A,16,Morning,MCH-06,OPR-037,Partial,2022,7,Jul,3,Friday,27
PRD-007945,FP-008,2024-07-03,Line-B,20,Morning,MCH-06,OPR-017,Completed,2024,7,Jul,3,Wednesday,27
PRD-007946,FP-003,2022-08-25,Line-D,15,Morning,MCH-05,OPR-008,Completed,2022,8,Aug,3,Thursday,34
PRD-007947,FP-009,2024-05-27,Line-C,28,Night,MCH-04,OPR-055,Completed,2024,5,May,2,Monday,22
PRD-007948,FP-009,2024-03-29,Line-B,14,Night,MCH-06,OPR-047,Scrapped,2024,3,Mar,1,Friday,13
PRD-007949,FP-006,2024-02-13,Line-B,9,Afternoon,MCH-05,OPR-016,Completed,2024,2,Feb,1,Tuesday,7
PRD-007950,FP-005,2024-04-01,Line-D,18,Night,MCH-04,OPR-017,Scrapped,2024,4,Apr,2,Monday,14
PRD-007951,FP-009,2023-12-13,Line-C,39,Afternoon,MCH-04,OPR-053,Scrapped,2023,12,Dec,4,Wednesday,50
PRD-007952,FP-003,2023-07-18,Line-A,19,Afternoon,MCH-06,OPR-049,Completed,2023,7,Jul,3,Tuesday,29
PRD-007953,FP-005,2023-11-14,Line-D,17,Night,MCH-03,OPR-030,Completed,2023,11,Nov,4,Tuesday,46
PRD-007954,FP-008,2023-01-29,Line-D,24,Afternoon,MCH-15,OPR-018,Completed,2023,1,Jan,1,Sunday,4
PRD-007955,FP-002,2024-01-04,Line-D,29,Afternoon,MCH-05,OPR-041,Completed,2024,1,Jan,1,Thursday,1
PRD-007956,FP-002,2023-10-07,Line-B,28,Night,MCH-15,OPR-029,Scrapped,2023,10,Oct,4,Saturday,40
PRD-007957,FP-002,2023-10-05,Line-C,36,Night,MCH-02,OPR-054,Partial,2023,10,Oct,4,Thursday,40
PRD-007958,FP-009,2024-03-01,Line-D,22,Night,MCH-13,OPR-045,Scrapped,2024,3,Mar,1,Friday,9
PRD-007959,FP-005,2022-03-02,Line-D,22,Night,MCH-07,OPR-027,Completed,2022,3,Mar,1,Wednesday,9
PRD-007960,FP-006,2023-07-08,Line-B,12,Afternoon,MCH-05,OPR-036,Completed,2023,7,Jul,3,Saturday,27
PRD-007961,FP-007,2022-03-05,Line-C,30,Afternoon,MCH-02,OPR-019,Partial,2022,3,Mar,1,Saturday,9
